都道府県名,測量地域,測量目的,測量種別,縮尺・等級,事業量,計画機関,作業機関,実施時期,,,2018.01.09計算結果に基づく修正
福岡県,"久留米市,",土地区画整理,"基準点,基準点","2級,,3級","3point,8point",久留米市大善寺宮本土地区画整理組合助言631206I0132,(財)福岡土地区画整理協会,"63.12.06,63.12.10",,,
福岡県,"前原町,",土地区画整理,"基準点,基準点","2級,,3級","2point,10point",前原町萩浦土地区画整理組合設立準備委員会助言640105I0151,(財)福岡土地区画整理協会,"64.01.05,01.03.20",,,
福岡県,"福岡市,",土地区画整理,基準点,2級,4point,福岡県福岡市助言010131I0168,(有)中村測量事務所,"01.01.31,01.03.20",,,
福岡県,"飯塚市,",道路台帳,"基準点,水準","3級,,3級","5point,2.5km",福岡県飯塚市助言010126I0159,(株)パスコ,"01.01.26,01.03.10",,,
福岡県,"久留米市,",地盤変動調査,水準,1級,22.3km,福岡県久留米市助言630614I0016,平和測量(株),"63.06.13,01.03.15",,,
福岡県,"柳川市,大川市,高田町,瀬高町,大和町,三橋町,",地盤変動調査,水準,1級,83.0km,福岡県助言010126I0158,平和測量(株),"01.01.26,01.03.25",,,
福岡県,"大牟田市,柳川市,大川市,大和町,三橋町,高田町,",地盤変動調査,水準,1級,125.0km,福岡県筑後農林事務所助言010113I0155,大成測量設計(株),"01.01.13,01.03.25",,,
福岡県,"久留米市,",道路台帳,平板・修正,500,0.7KM2,福岡県久留米市助言630823I0046,大成測量設計(株),"63.08.23,01.01.22",,,
福岡県,"久留米市,",鉄道計画,"撮影,写測図化,空三,写測修正","4000,,500,,,,500","7.4KM2,0.5KM2,18M,0.3KM2",日本鉄道建設公団福岡新幹線建設準備事務所助言630718I0033,東日本航空(株),"63.07.20,63.09.28",,,
福岡県,"那珂川町,",鉄道計画,"撮影,撮影,写測図化,写測図化","4000,,12500,,500,,2500","13.7KM2,59.5KM2,0.8KM2,5.0KM2",鉄道建設公団福岡新幹線建設準備事務所助言630614I0015,国際航業(株),"63.06.14,63.08.31",,,
福岡県,"那珂川町,",都市計画,"撮影,写測修正","12500,,2500","9.9KM2,25.1KM2",福岡県那珂川町助言631223I0150,国際航業(株),"63.12.23,01.02.28",,,
福岡県,"糸田町,",都市計画,"撮影,写測修正","12500,,2500","33.0KM2,8.0KM2",福岡県糸田町助言010303I0182,国際航業(株),"01.02.23,01.03.25",,,
福岡県,"柳川市,大川市,",道路計画,"撮影,写測図化","25000,,5000","317.0KM2,148.0KM2",佐賀県助言630919I0080,(株)パスコ,"63.09.19,63.12.20",,,
福岡県,"北九州市,行橋市,豊前市,苅田町,豊津町,椎田町,",道路計画,撮影,25000,494.6KM2,北九州国道工事事務所助言010303I0184,(株)パスコ,"01.02.28,01.03.30",,,
福岡県,"久留米市,",鉄道計画,"撮影,写測修正","12500,,2500","91.4KM2,17.4KM2",日本鉄道建設公団福岡新幹線建設準備事務所助言630628I0024,アジア航測(株),"63.07.01,63.09.14",,,
福岡県,"北九州市,行橋市,新吉富村,苅田町,豊前市,",道路計画,"撮影,撮影","4000,,8000","2.5KM2,55.5KM2",北九州国道工事事務所助言631005I0093,東亜測量(株),"63.10.11,63.11.30",,,
福岡県,"八女市,筑後市,瀬高町,大和町,大和町,三橋町,立花町,高田町,甘木市,杷木町,朝倉町,吉井町,田主丸町,浮羽町,北野町,大刀洗町,",河川管理,撮影,12500,830.0KM2,筑後川工事事務所助言631108I0115,"東亜測量(株),大成測量設計(株)","63.11.10,01.03.20",,,
福岡県,"椎田町,",その他,"撮影,空三,写測図化","8000,,,,1000","7.4KM2,3M,0.3KM2",福岡県行橋農林事務所助言630701I0025,高崎測量設計(株),"63.07.04,63.09.20",,,
福岡県,"久留米市,",下水道台帳,"撮影,写測修正","7000,,1000","45.5KM2,19.3KM2",福岡県久留米市助言630713I0029,大成測量設計(株),"63.07.13,63.12.15",,,
福岡県,"広川町,",都市計画,"撮影,撮影,写測修正,写測修正","12500,,30000,,2500,,10000","20.0KM2,95.0KM2,10.9KM2,27.4KM2",福岡県広川町助言630914I0079,"大成測量設計(株),(株)パスコ","63.09.14,63.09.30",,,
福岡県,"大川市,",都市計画,"撮影,写測図化","12500,,2500","51.0KM2,33.4KM2",福岡県大川市助言630928I0087,大成測量設計(株),"63.09.28,63.11.27",,,
福岡県,"三橋町,",土地改良,"撮影,写測図化","7000,,1000","12.4KM2,3.5KM2",福岡県三橋町助言631124I0123,大成測量設計(株),"63.11.24,01.03.25",,,
福岡県,"福岡市,春日市,大野城市,太宰府市,筑紫野市,那珂川町,宇美町,須恵町,篠栗町,久山町,古賀町,宗像市,津屋崎町,玄海町,岡垣町,",森林計画,撮影,16000,490.0KM2,福岡県助言630510I0005,(社)日本林業技術協会,"63.05.06,63.09.30",,,地名修正
福岡県,"田川市,庄内町,",道路計画,"カラー撮影,空三,写測図化","8000,,,,1000","9.5KM2,7M,1.7KM2",福岡国道工事事務所助言631018I0098,国際航業(株),"63.10.18,01.01.20",,,
福岡県,"飯塚市,",下水道台帳,"カラー撮影,空三,写測図化","4000,,,,500","8.9KM2,36M,3.1KM2",福岡県飯塚市助言630706I0028,(株)パスコ,"63.07.05,63.11.20",,,
福岡県,"福岡市,筑紫野市,春日市,宇美町,志免町,筑後市,久留米市,飯塚市,庄内町,穂波町,広川町,",道路計画,"カラー撮影,写測図化,空三","8000,,1000,,","138.6KM2,2.6KM2,8M",福岡国道工事事務所助言010126I0161,(株)パスコ,"01.01.26,01.03.30",,,
福岡県,"福岡市,",その他,カラー撮影,15000,1069.7KM2,福岡県福岡市助言010306I0188,東亜測量(株),"01.02.25,01.03.29",,,
福岡県,"粕屋町,",総合計画,カラー撮影,10000,48.0KM2,福岡県粕屋町助言010213I0178,大成測量設計(株),"01.02.13,01.02.28",,,
福岡県,"小郡市,",都市計画,"カラー撮影,空三,写測図化,編集,編集","12500,,,,2500,,10000,,25000","46.0KM2,35M,46.0KM2,46.0KM2,46.0KM2",福岡県小郡市助言631124I0125,西日本航業(株),"63.11.24,01.03.25",,,
福岡県,"福岡市,",都市計画,"白地図等,編集","2500,,2500","30.5KM2,30.5KM2",福岡県福岡市助言631104I0104,朝日航洋(株),"63.11.04,01.03.20",,,
福岡県,"北九州市,",都市計画,"空三,写測修正,写測図化",",,2500,,2500","10M,38.3KM2,28.8KM2",福岡県北九州市助言631003I0089,西日本航業(株),"63.10.03,01.03.20",,,
福岡県,"行橋市,苅田町,",道路計画,写測図化,1000,4.0KM2,北九州国道工事事務所助言631209I0138,"国際航業(株),東亜測量(株)","63.11.09,01.02.12",,,
福岡県,"福岡市,",道路計画,"写測図化,写測図化,撮影","1000,,2500,,8000","7.0KM2,7.0KM2,43.3KM2",福岡北九州高速道路公社助言630822I0045,東亜測量(株),"63.08.22,63.11.07",,,
福岡県,"山田市,桂川町,碓井町,嘉穂町,穂波町,",道路計画,写測図化,1000,1.4KM2,飯塚広域市町村圏事務組合助言630829I0049,日鉄鉱コンサルタント(株),"63.08.10,63.10.31",,,
福岡県,"福岡市,",道路計画,"写測修正,写測図化","1000,,1000","2.0KM2,0.7KM2",福岡国道工事事務所助言630908I0072,(株)パスコ,"63.09.08,63.09.30",,,
福岡県,,郵便地図調製,"編集,編集","10000,,25000","200.0KM2,3075.0KM2",九州郵政局助言630614I0014,直営,"63.06.14,01.03.27",,,県削除
佐賀県,"佐賀市,",土地区画整理,基準点,2級,6point,鍋島土地区画整理組合助言630526I0008,第一復建(株),"63.06.01,01.03.31",,,
佐賀県,"唐津市,浜玉町,",道路計画,"基準点,水準","3級,,3級","8point,13.0km",佐賀国道工事事務所助言010131I0170,東亜測量(株),"01.02.07,01.03.30",,,
佐賀県,"東脊振村,",土地区画整理,"基準点,平板","3級,,500","3point,0.1KM2",佐賀県東脊振村助言631003I0088,(財)福岡土地区画整理協会,"63.10.03,01.03.30",,,
佐賀県,"嬉野町,",土地区画整理,基準点,4級,4point,佐賀県嬉野町助言631213I0140,(財)福岡土地区画整理協会,"63.12.13,01.03.20",,,
佐賀県,"佐賀市,鹿島市,諸富町,川副町,東与賀町,久保田町,大和町,神埼町,千代田町,三日月町,牛津町,芦刈町,北方町,大町町,江北町,白石町,福富町,有明町,塩田町,",地盤変動調査,"水準,水準","1級,,2級","130.0km,130.0km",佐賀県助言010113I0154,大正測量設計(株),"01.01.11,01.03.31",,,
佐賀県,"佐賀市,諸富町,川副町,東与賀町,",海岸保全,水準,2級,38.0km,筑後川工事事務所助言631208I0136,九州サーベー(株),"63.12.10,01.03.20",,,
佐賀県,"鳥栖市,",鉄道計画,"撮影,撮影,写測図化,写測図化","4000,,12500,,500,,2500","13.7KM2,59.5KM2,0.8KM2,5.0KM2",鉄道建設公団福岡新幹線建設準備事務所助言630614I0015,国際航業(株),"63.06.14,63.08.31",,,
佐賀県,"伊万里市,",道路計画,"撮影,空三,写測図化","8000,,,,1000","6.8KM2,13M,4.7KM2",第四港湾建設局/唐津港工事事務所助言630919I0085,国際航業(株),"63.09.19,63.12.10",,,
佐賀県,"伊万里市,",道路計画,"撮影,空三,写測図化","8000,,,,1000","4.0KM2,4M,0.4KM2",佐賀国道工事事務所助言631108I0114,国際航業(株),"63.11.05,01.01.08",,,
佐賀県,"佐賀市,鹿島市,川副町,東与賀町,久保田町,有田町,白石町,福富町,有明町,",道路計画,"撮影,写測図化","25000,,5000","317.0KM2,148.0KM2",佐賀県助言630919I0080,(株)パスコ,"63.09.19,63.12.20",,,
佐賀県,"佐賀市,鳥栖市,神埼町,千代田町,三田川町,北茂安町,三根町,",鉄道計画,"撮影,写測修正","12500,,2500","91.4KM2,17.4KM2",日本鉄道建設公団福岡新幹線建設準備事務所助言630628I0024,アジア航測(株),"63.07.01,63.09.14",,,
佐賀県,"多久市,武雄市,芦刈町,北方町,大町町,塩田町,嬉野町,山内町,",鉄道計画,"撮影,撮影,空三,写測図化,写測図化,写測図化","4000,,30000,,,,500,,2500,,10000","5.7KM2,164.2KM2,23M,1.1KM2,7.1KM2,80.0KM2",日本鉄道建設公団福岡新幹線建設準備事務所助言631216I0145,アジア航測(株),"63.12.20,01.03.15",,,
佐賀県,"諸富町,川副町,佐賀市,千代田町,",河川管理,撮影,12500,830.0KM2,筑後川工事事務所助言631108I0115,"東亜測量(株),大成測量設計(株)","63.11.10,01.03.20",,,
佐賀県,"伊万里市,",道路計画,撮影,12500,320.0KM2,長崎工事事務所助言631221I0148,東亜測量(株),"63.12.21,01.03.20",,,
佐賀県,"多久市,厳木町,",道路計画,"撮影,空三,写測図化","8000,,,,1000","12.2KM2,8M,2.2KM2",佐賀国道工事事務所助言630727I0036,大成測量設計(株),"63.07.27,63.11.08",,,
佐賀県,"白石町,",道路台帳,"撮影,写測図化","8000,,1000","28.4KM2,0.6KM2",佐賀県白石町助言630908I0076,大成測量設計(株),"63.09.08,63.11.30",,,
佐賀県,"基山町,",その他,カラー撮影,7000,20.0KM2,佐賀県基山町助言631024I0101,(株)パスコ,"63.10.21,63.11.30",,,
佐賀県,"塩田町,",総合計画,"空三,写測図化",",,2500","34M,20.4KM2",佐賀県塩田町助言630815I0042,(株)パスコ,"63.08.25,63.11.15",,,
佐賀県,"東与賀町,",道路台帳,写測図化,500,1.4KM2,佐賀県東与賀町助言010130I0162,大成測量設計(株),"01.01.30,01.02.28",,,
佐賀県,"山内町,",道路台帳,写測図化,500,0.3KM2,佐賀県山内町助言010329I0190,大成測量設計(株),"01.02.27,01.06.30",,,
佐賀県,,郵便地図調製,"編集,編集","10000,,25000","200.0KM2,3075.0KM2",九州郵政局助言630614I0014,直営,"63.06.14,01.03.27",,,県削除
長崎県,"佐世保市,",総合計画,"基準点,基準点","1級,,2級","1point,6point",地域振興整備公団九州支部助言631101I0105,(株)パスコ,"63.10.28,01.02.08",,,
長崎県,"長崎市,",土地区画整理,基準点,2級,10point,長崎県長崎市助言630812I0043,昭和測量工業(株),"63.09.01,63.11.30",,,
長崎県,"佐世保市,",土地区画整理,"基準点,平板","2級,,500","3point,0.5KM2",長崎県佐世保市助言630831I0057,(株)中庭測量コンサルタント,"63.08.30,63.10.31",,,
長崎県,"松浦市,",土地区画整理,"基準点,平板","3級,,500","3point,0.1KM2",長崎県松浦市助言630831I0056,(株)中庭測量コンサルタント,"63.08.25,63.12.27",,,
長崎県,"佐世保市,",道路台帳,"平板,平板・修正","500,,500","0.5KM2,3.3KM2",長崎県佐世保市助言631101I0108,(株)パスコ,"63.11.01,01.02.28",,,
長崎県,"長崎市,諫早市,大村市,",鉄道計画,"撮影,写測図化,空三","4000,,500,,","20.6KM2,2.8KM2,46M",日本鉄道建設公団福岡新幹線建設準備事務所助言010203I0171,国際航業(株),"01.02.05,01.03.31",,,
長崎県,"小値賀町,",総合計画,"撮影,空三,写測図化","7000,,,,1000","26.0KM2,24M,2.0KM2",長崎県県北振興局助言630802I0041,アジア航測(株),"63.07.30,63.09.30",,,
長崎県,"長崎市,諫早市,東彼杵町,波佐見町,",鉄道計画,"撮影,撮影,空三,写測図化,写測図化,写測図化","4000,,30000,,,,500,,2500,,10000","5.7KM2,164.2KM2,23M,1.1KM2,7.1KM2,80.0KM2",日本鉄道建設公団福岡新幹線建設準備事務所助言631216I0145,アジア航測(株),"63.12.20,01.03.15",,,
長崎県,"松浦市,田平町,江迎町,佐々町,吉井町,世知原町,",道路計画,撮影,12500,320.0KM2,長崎工事事務所助言631221I0148,東亜測量(株),"63.12.21,01.03.20",,,
長崎県,"小長井町,",都市計画,"撮影,写測図化","12500,,2500","48.0KM2,30.0KM2",長崎県小長井町助言010306I0187,扇精光(株),"01.03.06,01.07.19",,,
長崎県,"西海町,",都市計画,"撮影,写測図化,編集","12500,,2500,,10000","67.3KM2,50.6KM2,50.6KM2",長崎県西海町助言631125I0119,西部建設(株),"63.11.25,01.02.22",,,
長崎県,"長崎市,大村市,東彼杵町,川棚町,",鉄道計画,"撮影,写測図化,空三,写測修正","12500,,2500,,,,2500","93.0KM2,3.2KM2,8M,13.5KM2",日本鉄道建設公団福岡新幹線建設準備事務所助言630705I0027,朝日航洋(株),"63.07.01,63.09.14",,,
長崎県,"波佐見町,",総合計画,カラー撮影,12500,56.0KM2,長崎県波佐見町助言631018I0099,(株)パスコ,"63.10.18,63.12.08",,,
長崎県,"香焼町,",都市計画,"カラー撮影,写測修正,編集,編集","12500,,2500,,5000,,10000","19.4KM2,3.0KM2,3.0KM2,3.0KM2",長崎県香焼町助言631124I0122,アジア航測(株),"63.11.24,01.03.20",,,
長崎県,"佐世保市,",ほ場整備,写測図化,1000,1.5KM2,長崎県佐世保市助言631213I0141,(株)パスコ,"63.12.15,01.02.28",,,
長崎県,"長与町,",下水道計画,"写測図化,空三,撮影","500,,,,4000","0.7KM2,15M,6.5KM2",長崎県長与町助言010126I0160,(株)パスコ,"01.01.26,01.03.31",,,
長崎県,"大村市,",下水道計画,写測図化,500,1.3KM2,長崎県大村市助言630822I0044,アジア航測(株),"63.08.06,63.10.10",,,
長崎県,"大村市,",都市計画,"写測修正,撮影","2500,,12000","32.2KM2,51.6KM2",長崎県大村市助言010127I0166,アジア航測(株),"01.01.27,01.03.20",,,
長崎県,,郵便地図調製,"編集,編集","10000,,25000","200.0KM2,3075.0KM2",九州郵政局助言630614I0014,直営,"63.06.14,01.03.27",,,県削除
熊本県,"荒尾市,",その他,基準点,2級,2point,福岡県大牟田市助言630523I0007,国際航業(株),"63.05.20,63.06.30",,,
熊本県,"菊池市,",土地区画整理,"基準点,基準点,水準","2級,,3級,,2級","2point,3point,5.0km",熊本県菊池市助言010126I0163,(財)福岡土地区画整理協会,"01.01.26,01.03.25",,,
熊本県,"熊本市,",その他,基準点,2級,7point,熊本県熊本市助言630727I0035,(株)九州開発エンジニヤリング,"63.08.25,63.09.30",,,
熊本県,"水俣市,",森林計画,基準点,2級,10point,熊本営林局助言631213I0139,直営,"63.12.13,01.03.20",,,
熊本県,"荒尾市,",地盤変動調査,水準,1級,9.8km,熊本県荒尾市助言631216I0143,(株)橋本測地設計事務所,"63.12.16,01.02.28",,,
熊本県,"熊本市,飽田町,天明町,",地盤変動調査,水準,1級,63.3km,熊本県助言010120I0153,(株)東亜建設コンサルタント,"01.01.20,01.03.15",,,
熊本県,"熊本市,北部町,河内町,南関町,玉東町,植木町,",鉄道計画,"撮影,写測図化,空三,写測修正","4000,,500,,,,500","7.4KM2,0.5KM2,18M,0.3KM2",日本鉄道建設公団福岡新幹線建設準備事務所助言630718I0033,東日本航空(株),"63.07.20,63.09.28",,,
熊本県,"岱明町,",ほ場整備,"撮影,写測図化","7000,,1000","3.0KM2,1.5KM2",熊本県岱明町助言631124I0121,東日本航空(株),"63.11.24,01.02.10",,,
熊本県,"本渡市,",都市計画,"撮影,写測修正","12500,,2500","24.0KM2,6.5KM2",熊本県本渡市助言630609I0011,(株)パスコ,"63.06.08,01.01.31",,,
熊本県,"宇土市,",都市計画,"撮影,空三,写測図化","12500,,,,2500","42.0KM2,18M,18.3KM2",熊本県宇土市助言630829I0050,(株)パスコ,"63.08.29,01.01.30",,,
