都道府県名,測量地域,測量目的,測量種別,縮尺・等級,事業量,計画機関,作業機関,実施時期,付図番号,2018.01.14修正
北海道,"名寄市,風連町,下川町,",農地再編パイロット事業,"撮影,撮影","8000,,25000","26.4KM2,467.4KM2",旭川開発建設部名寄農業開発事業所助言040706A0290,北海航測(株),"04.06.09,04.07.31",870,
北海道,"名寄市,",都市計画,"撮影,写真図","7000,,1000","57.0KM2,8.5KM2",北海道名寄市助言040716A0331,北海航測(株),"04.07.10,05.03.25",1013,
北海道,"浜中町,",土地改良,"撮影,写測図化","25000,,5000","429.8KM2,100.0KM2",釧路開発建設部助言040716A0333,北海航測(株),"04.06.26,04.12.10",1015,
北海道,"猿払村,",土地改良,"撮影,写測図化","25000,,5000","212.1KM2,18.6KM2",稚内開発建設部助言040803A0350,北海航測(株),"04.08.01,04.09.10",1199,
北海道,"豊富町,",道営草地整備改良事業の調査設計,撮影,12500,460.2KM2,北海道宗谷支庁助言040901A0424,北海航測(株),"04.07.23,04.10.30",1470,
北海道,"岩見沢市,美唄市,赤平市,滝川市,砂川市,栗沢町,南幌町,奈井江町,栗山町,新十津川町,",国営農地開発事業,"撮影,撮影,撮影,写測図化","6000,,7000,,8000,,1000","15.5KM2,46.1KM2,104.6KM2,1.0KM2",札幌開発建設部岩見沢農業事務所助言040922A0441,北海航測(株),"04.09.22,04.11.30",,
北海道,"広尾町,",農用地管理,撮影,25000,518.0KM2,北海道広尾町助言041019A0508,北海航測(株),"04.10.12,04.11.30",1976,
北海道,"稚内市,",草地整備改良事業調査設計,撮影,12500,703.9KM2,北海道宗谷支庁助言041117A0579,北海航測(株),"04.10.29,04.12.10",2252,
北海道,"網走市,女満別町,",道路計画,撮影,12500,42.9KM2,網走開発建設部助言040617A0241,三和航測(株),"04.05.25,04.07.10",,
北海道,"佐呂間町,",道路計画,"撮影,写測図化","12500,,2500","16.2KM2,1.0KM2",網走開発建設部助言040617A0242,三和航測(株),"04.05.25,04.07.10",,
北海道,"妹背牛町,",総合計画,"撮影,写測図化","12500,,2500","11.6KM2,2.6KM2",北海道妹背牛町助言040624A0250,三和航測(株),"04.05.29,04.08.31",,
北海道,"札幌市,江別市,当別町,",河川治水計画,"撮影,写測図化","12500,,2500","151.8KM2,40.6KM2",石狩川開発建設部助言040706A0275,三和航測(株),"04.06.17,04.12.13",855,
北海道,"雨竜町,",農道台帳,"撮影,写測図化","8000,,1000","79.8KM2,1.9KM2",雨竜土地改良区助言041214A0603,三和航測(株),"04.10.01,05.07.31",2509,
北海道,"北竜町,",農道台帳,"撮影,写測図化","8000,,1000","8.0KM2,0.2KM2",北海道北竜町助言040617A0233,ロイヤル測量設計(株),"04.06.06,04.07.29",,
北海道,"南幌町,",農道台帳,"撮影,写測図化","8000,,1000","119.0KM2,4.4KM2",北海道南幌町助言040927A0344,"ロイヤル測量設計(株),東和コンサルタント(株)","04.07.04,05.03.15",1152,
北海道,"南幌町,",総合計画,"撮影,写測図化","22000,,10000","168.0KM2,81.0KM2",北海道南幌町助言040907A0435,"ロイヤル測量設計(株),東和コンサルタント(株)","04.07.04,05.03.15",1537,
北海道,"栗沢町,",1/2500都市計画図作成,"撮影,写測図化","12500,,2500","164.0KM2,38.5KM2",北海道栗沢町助言040727A0338,北海測量設計(株),"04.07.06,05.03.15",1146,
北海道,"占冠村,",現況図作成,"撮影,写測図化","8000,,1000","12.2KM2,0.8KM2",北海道占冠村助言040513A0041,(株)道測調査設計,"04.05.01,04.06.30",,
北海道,"沼田町,",地形図作成,"撮影,写測図化","12500,,2500","22.8KM2,8.0KM2",北海道沼田町助言040528A0138,(株)道測調査設計,"04.05.26,04.08.25",360,
北海道,"長万部町,",下水道台帳,撮影,4000,10.9KM2,北海道長万部町助言040806A0377,(株)道測調査設計,"04.07.24,05.02.20",,
北海道,"更別村,",サッチャルベツ川地形調査,"撮影,写測図化","8000,,1000","4.2KM2,1.5KM2",北海道帯広土木現業所助言041001A0469,北海道パブリックコンサルタント(株),"04.08.20,04.10.20",,
北海道,"白糠町,",ダム計画,撮影,8000,29.0KM2,北海道釧路土木現業所助言040513A0032,東邦コンサルタント(株),"04.04.17,04.12.11",,
北海道,"標津町,中標津町,標茶町,鶴居村,",河川計画,撮影,12500,201.0KM2,釧路開発建設部助言040817A0388,"東邦コンサルタント(株),日測技研(株)","04.07.24,05.03.10",1336,
北海道,"上砂川町,",1/1000現況図修正図化,"撮影,写測修正","8000,,1000","8.6KM2,0.3KM2",北海道上砂川町助言040528A0112,ユニオンデーターシステム(株),"04.05.12,04.08.30",,
北海道,"泊村,",都市計画,"撮影,写測図化","12500,,2500","39.6KM2,9.1KM2",北海道泊村助言040513A0045,朝日航洋(株),"04.05.01,04.08.29",188,
北海道,"網走市,女満別町,美幌町,",河川計画(網走川航空写真撮影),"撮影,撮影","12500,,25000","168.9KM2,158.7KM2",網走開発建設部助言040824A0400,日測技研(株),"04.08.17,04.11.06",1433,
北海道,"美幌町,",美幌町現況平面図作成,"撮影,写測図化,写測図化","8000,,500,,1000","393.3KM2,7.7KM2,18.7KM2",北海道美幌町助言040803A0360,(株)コア一般共同企業体,"04.06.25,05.10.29",1209,
北海道,"門別町,",道路計画,"空三,写測図化","8000,,1000","4M,2.1KM2",室蘭開発建設部助言041117A0576,(株)八州,"04.11.10,04.12.15",,
北海道,"士別市,名寄市,",道路計画,"空三,写測図化","7000,,1000","63M,10.8KM2",日本道路公団札幌建設局旭川工事事務所助言041019A0495,"アジア航測(株),(株)オオバ","04.09.12,04.12.10",,
北海道,"厚真町,",都市計画図作成,"空三,写測図化,写測修正","12500,,2500,,2500","31M,23.9KM2,35.2KM2",北海道厚真町助言040410A0001,シン航空写真(株),"04.04.11,04.12.10",34,
北海道,"池田町,",道路計画,"空三,写測図化","12500,,5000","20M,6.0KM2",帯広開発建設部助言040922A0455,シン航空写真(株),"04.08.29,04.12.04",,
北海道,"白糠町,",ダム計画,"空三,写測図化","8000,,1000","28M,4.0KM2",北海道釧路土木現業所助言040824A0397,東邦コンサルタント(株),"04.08.03,05.02.01",,
北海道,"標茶町,鶴居村,",河川管理,"空三,写測図化","12500,,2500","65M,3.8KM2",釧路開発建設部助言041218A0616,東邦コンサルタント(株),"04.12.04,05.03.23",,
北海道,"妹背牛町,秩父別町,北竜町,沼田町,",石狩川改修工事,"空三,写測図化","12500,,2500","17M,23.5KM2",石狩川開発建設部助言040803A0357,日測技研(株),"04.07.15,04.10.22",,
北海道,"札幌市,南幌町,長沼町,",道路計画,写測図化,1000,6.4KM2,札幌開発建設部助言040609A0175,(株)八州,"04.06.07,04.11.02",,
北海道,"今金町,",道路計画,写測図化,2500,2.6KM2,函館開発建設部助言040610A0191,(株)八州,"04.05.25,04.08.05",,
北海道,"深川市,",道路計画,写測図化,1000,1.0KM2,札幌開発建設部助言040706A0266,(株)八州,"04.06.30,04.09.10",,
北海道,"門別町,",道路計画,写測図化,1000,8.2KM2,室蘭開発建設部助言040818A0393,(株)八州,"04.08.05,04.12.15",,
北海道,"江差町,",道路計画,"写測図化,編集","2500,,2500","1.1KM2,12.7KM2",函館開発建設部助言041029A0540,(株)八州,"04.09.26,04.12.24",,
北海道,"佐呂間町,",道路計画,写測図化,2500,3.8KM2,網走開発建設部助言040528A0121,(株)パスコ,"04.04.23,04.06.21",,
北海道,"浜益村,",道路計画,写測図化,1000,1000.0KM2,札幌開発建設部滝川道路事務所助言040609A0185,(株)パスコ,"04.06.20,04.10.30",,
北海道,"静内町,三石町,",道路計画,写測図化,2500,6.1KM2,室蘭開発建設部助言040615A0216,(株)パスコ,"04.06.10,04.08.27",,
北海道,"音威子府村,",道路計画,写測図化,2500,3.0KM2,旭川開発建設部助言040716A0332,(株)パスコ,"04.07.20,04.09.02",,
北海道,"雄武町,",1/1000道路計画図作成,写測図化,1000,1.0KM2,網走開発建設部助言040803A0356,(株)パスコ,"04.07.09,04.10.06",,
北海道,"天塩町,",道路計画,写測図化,1000,1.4KM2,留萌開発建設部助言040806A0379,(株)パスコ,"04.07.16,04.10.20",,
北海道,"室蘭市,",道路計画,写測図化,1000,2.2KM2,室蘭開発建設部助言040818A0391,シン航空写真(株),"04.07.15,04.10.30",,
北海道,"網走市,",農地再編パイロット事業計画,写測図化,2500,12.9KM2,網走開発建設部助言040706A0270,北海航測(株),"04.06.11,05.02.15",,
北海道,"知内町,",土地改良,"写測図化,写測図化","5000,,10000","46.7KM2,86.0KM2",函館開発建設部助言041110A0560,北海航測(株),"04.10.30,04.12.29",2209,
北海道,"忠類村,",農地再編パイロット事業計画,写測図化,2500,12.0KM2,帯広開発建設部助言041125A0585,北海航測(株),"04.10.24,05.01.29",,
北海道,"下川町,",かんがい排水事業の基礎資料,写測図化,2500,1.9KM2,旭川開発建設部名寄農業開発事業所助言050106A0625,北海航測(株),"04.11.18,05.02.22",,
北海道,"下川町,",かんがい排水事業の基礎資料,写測図化,2500,1.9KM2,旭川開発建設部名寄農業開発事業所助言050106A0625,北海航測(株),"04.11.18,05.02.22",,
北海道,"斜里町,",道路計画,写測図化,2500,4.0KM2,網走開発建設部助言040528A0122,三和航測(株),"04.05.01,04.06.21",,
北海道,"紋別市,",河川改修計画,写測図化,2500,4.3KM2,網走開発建設部助言040714A0322,三和航測(株),"04.07.02,04.09.30",,
北海道,"鵡川町,",河川改修計画平面図作成,写測図化,2500,7.1KM2,室蘭開発建設部助言040727A0343,三和航測(株),"04.07.01,04.11.17",,
北海道,"雨竜町,",農道台帳,写測図化,1000,0.6KM2,雨竜土地改良区助言041214A0604,三和航測(株),"04.12.10,05.03.20",,
北海道,"遠別町,",道路計画,写測図化,1000,0.9KM2,留萌開発建設部助言040907A0433,小杉測量設計(株),"04.08.21,04.12.10",,
北海道,"歌志内市,",都市計画,写測図化,2500,48.2KM2,北海道歌志内市助言040708A0297,ユニオンデーターシステム(株),"04.07.01,04.12.25",904,
北海道,"遠別町,",土地改良,写測図化,5000,40.5KM2,留萌開発建設部助言041029A0529,朝日航洋(株),"04.10.19,04.12.04",2041,
北海道,"喜茂別町,京極町,",土地改良(羊蹄北部地区),写測図化,5000,52.1KM2,小樽開発建設部倶知安農業事務所助言040615A0220,日測技研(株),"04.05.28,04.07.31",554,
北海道,"置戸町,",常呂川改修計画,写測図化,2500,17.4KM2,網走開発建設部助言040714A0323,日測技研(株),"04.07.13,04.11.30",,
北海道,"八雲町,長万部町,",鉄道計画,写測修正,10000,164.0KM2,日本鉄道建設公団札幌工事事務所助言041105A0554,東武計画(株),"04.09.18,04.12.16",2123,
北海道,"夕張市,",都市計画,写測修正,2500,63.6KM2,北海道夕張市助言041117A0575,(株)八州,"04.10.16,05.02.13",2248,
北海道,"小樽市,",鉄道計画,写測修正,10000,125.0KM2,日本鉄道建設公団札幌工事事務所助言041105A0555,(株)パスコ,"04.09.19,04.12.17",2124,
北海道,"帯広市,中札内村,幕別町,",河川管理,写測修正,2500,79.3KM2,帯広開発建設部助言040928A0460,三和航測(株),"04.08.22,05.02.17",,
北海道,"芦別市,富良野市,南富良野町,",河川改修計画,写測修正,2500,42.6KM2,旭川開発建設部助言041023A0512,三和航測(株),"04.09.08,05.02.10",,
北海道,"八雲町,",鉄道計画,写測修正,10000,134.0KM2,日本鉄道建設公団札幌工事事務所助言041105A0553,朝日航洋(株),"04.09.18,04.12.16",2122,
青森県,"西目屋村,弘前市,",ダム計画,"基準点,基準点,水準,水準","2級,,3級,,2級,,3級","2point,17point,2point,17point",津軽ダム工事事務所助言040731B0105,(株)パスコ,"04.06.24,04.10.20",,
青森県,"八戸市,",新市民病院建設用地測量,"基準点,基準点,基準点,水準,平板","2級,,3級,,4級,,3級,,500","7point,0.1KM2,0.1KM2,5.3km,0.1KM2",青森県八戸市助言040616B0038,佐藤技術(株),"04.06.15,04.09.02",,
青森県,"青森市,",港湾計画,基準点,2級,9point,運輸省第二港湾建設局青森港工事事務所助言041117B0238,朝日航洋(株),"04.11.09,04.12.10",,
青森県,"青森市,",道路台帳,"基準点,基準点,平板,平板・修正,平板・修正","3級,,4級,,500,,500,,1000","20point,594point,0.3KM2,0.6KM2,0.1KM2",青森県青森市助言041102B0218,(株)しんとう計測,"04.11.01,05.02.28",,
青森県,"青森市,",地盤沈下調査,"水準,水準","1級,,2級","3.0km,12.0km",青森県助言040506B0010,東北測量(株),"04.05.10,04.06.10",108,
青森県,"青森市,",地盤沈下観測,"水準,水準","1級,,2級","40.0km,40.0km",青森県青森市助言040513B0011,東北測量(株),"04.05.29,04.09.20",155,
青森県,"青森市,",地盤沈下調査,水準,1級,10.4km,運輸省第二港湾建設局青森港工事事務所助言040513B0013,東北測量(株),"04.05.25,04.09.25",157,
青森県,"八戸市,",地盤沈下調査,水準,1級,63.0km,青森県八戸市助言040921B0154,(株)コサカ技研,"04.09.10,04.12.20",1668,
青森県,"平賀町,",道路計画,"撮影,写測図化","12500,,5000","29.7KM2,10.0KM2",青森県弘前土木事務所助言041020B0198,国際航業(株),"04.10.01,05.02.26",,
青森県,"平賀町,尾上町,",下水道一般図作成,"撮影,写測図化","12500,,2500","21.1KM2,2.3KM2",青森県平賀町助言040515B0016,(株)パスコ,"04.05.12,04.07.20",,
青森県,"弘前市,",下水道台帳,"撮影,写測図化","4000,,500","11.0KM2,1.6KM2",青森県弘前市助言040619B0056,(株)パスコ,"04.06.10,04.09.30",,
青森県,"森田村,鰺ヶ沢町,木造町,弘前市,",下水道計画,"撮影,写測図化","12500,,2500","49.5KM2,2.0KM2",青森県森田村助言040731B0106,(株)パスコ,"04.07.02,05.03.25",1169,
青森県,"八戸市,十和田市,三沢市,百石町,六戸町,下田町,五戸町,名川町,南部町,階上町,福地村,南郷村,倉石村,",上水道計画,"撮影,写測図化","12500,,2500","1020.0KM2,3.0KM2",八戸圏域水道企業団助言041020B0195,(株)パスコ,"04.10.08,05.03.10",1913,
青森県,"弘前市,五所川原市,柏村,稲垣村,岩木町,藤崎町,大鰐町,碇ケ関村,金木町,鶴田町,",治水計画,撮影,12500,145.5KM2,青森工事事務所助言040731B0107,アジア航測(株),"04.07.15,04.12.10",,
青森県,"岩木町,西目屋村,",道路計画,"撮影,写測図化","8000,,1000","21.8KM2,0.6KM2",青森県弘前土木事務所助言041110B0234,アジア航測(株),"04.10.27,05.03.20",,
青森県,"むつ市,大畑町,東通村,",森林調査,撮影,16000,479.0KM2,青森県助言040521B0020,東北測量(株),"04.05.12,04.10.31",291,
青森県,"岩崎村,西目屋村,",森林計画,撮影,20000,710.0KM2,秋田県助言040604B0028,東北測量(株),"04.05.15,04.10.31",415,
青森県,"弘前市,平賀町,",道路計画,"撮影,写測図化","8000,,1000","8.1KM2,0.8KM2",青森県弘前土木事務所助言040622B0051,東北測量(株),"04.06.01,04.09.09",,
青森県,"大鰐町,碇ケ関村,",道路計画,"撮影,写測図化","8000,,1000","5.5KM2,0.4KM2",青森県弘前土木事務所助言041013B0185,東北測量(株),"04.09.22,05.01.20",,
青森県,"黒石市,",道路計画,"撮影,写測図化","8000,,1000","4.0KM2,0.5KM2",青森県弘前土木事務所助言041013B0186,東北測量(株),"04.09.26,05.01.20",,
青森県,"弘前市,鰺ヶ沢町,岩木町,相馬村,西目屋村,藤崎町,大鰐町,平賀町,板柳町,鶴田町,",総合計画,カラー撮影,17000,536.0KM2,青森県弘前市助言040827B0142,(株)パスコ,"04.07.24,05.03.10",1451,
青森県,"新郷村,倉石村,",下水道計画,"空三,写測図化","12500,,2500","17M,7.2KM2",青森県新郷村助言040724B0086,東北測量(株),"04.07.01,04.09.25",,
青森県,"田子町,",固定資産土地評価基図作成,"空三,写測図化","16000,,5000","44M,44.0KM2",青森県田子町助言040513B0012,朝日航洋(株),"04.04.13,04.09.30",156,
