都道府県名,測量地域,測量目的,測量種別,縮尺・等級,事業量,計画機関,作業機関,実施時期,付図番号,2018.01.14修正
北海道,"北檜山町,",道路計画,基準点,3級,4point,函館開発建設部助言A0198,川端測量設計(株),"1999.06.25,1999.09.02",,
北海道,"長万部町,南茅部町,",河川計画,基準点,3級,6point,函館開発建設部助言A0199,北海道測量事業協同組合,"1999.06.25,1999.12.15",,
北海道,"天塩町,",40号(天塩町産士地区),基準点,3級,2point,留萌開発建設部助言A0200,北海道測量事業協同組合,"1999.06.04,1999.09.06",,
北海道,"小清水町,",用水路(小清水地区),"基準点,水準","3級,,3級","12point,10point",網走開発建設部助言A0201,(株)東水エンジニアリング,"1999.06.09,1999.11.12",,
北海道,"釧路市,",用地測量(波花町地区),基準点,3級,4point,釧路開発建設部助言A0202,(株)日東測量設計社,"1999.06.11,1999.08.24",,
北海道,"栗山町,",道路改良,基準点,3級,2point,北海道札幌土木現業所助言A0203,(株)帝国設計事務所,"1999.07.01,1999.07.30",,
北海道,"沼田町,",達布石狩沼田線交通安全工事,"基準点,基準点,基準点","2級,,3級,,4級","2point,7point,23point",北海道札幌土木現業所助言A0204,北武コンサルタント株式会社,"1999.07.08,1999.09.20",,
北海道,"訓子府町,",土地改良,基準点,3級,3point,北海道網走支庁助言A0205,(有)大道測量設計事務所,"1999.06.30,2000.01.31",,
北海道,"足寄町,",道路計画,基準点,3級,8point,北海道十勝支庁助言A0206,シモクニ技術(株),"1999.07.01,1999.09.07",,
北海道,"足寄町,",畑総整備事業(効南地区),基準点,3級,2point,北海道十勝支庁助言A0207,新栄コンサルタント(株),"1999.04.21,1999.07.30",,
北海道,"更別村,",農道(更別北地区),基準点,3級,7point,北海道十勝支庁助言A0208,高橋測量設計(株),"1999.04.21,1999.12.21",,
北海道,"大樹町,広尾町,豊頃町,",森林情報管理,"カラー撮影,空三","25000,,25000","964.7KM2,964.66KM2",北海道大樹町助言A0209,北海航測(株),"1999.06.30,2000.02.29",,
北海道,"岩見沢市,",道路計画(12号線岩見沢市),基準点,3級,2point,札幌開発建設部助言A0211,北成測量コンサルタント(株),"1999.07.05,1999.07.30",,
北海道,"大野町,",河川管理,基準点,3級,11point,函館開発建設部助言A0212,(株)フロンティア技研,"1999.07.05,1999.08.30",,
北海道,"朝日町,",河川管理,基準点,3級,3point,旭川開発建設部助言A0213,(株)北路コムテック,"1999.06.30,1999.08.24",,
北海道,"芽室町,",道路計画,基準点,3級,2point,北海道帯広土木現業所助言A0214,(株)若松測量設計,"1999.06.11,1999.08.30",,
北海道,"福島町,知内町,木古内町,上磯町,大野町,",鉄道計画,撮影,30000,309.1KM2,日本鉄道建設公団札幌工事事務所助言A0215,(株)パスコ,"1999.05.11,1999.08.10",,
北海道,"今金町,",道路計画,数値図化,2500,14.6KM2,函館開発建設部助言A0216,北海道測量事業協同組合,"1999.06.11,1999.11.17",,
北海道,"網走市,",かんがい排水事業(西網走地区),基準点,3級,11point,網走開発建設部助言A0217,北王コンサルタント(株),"1999.06.28,2000.03.08",,
北海道,"芦別市,",452号芦別市盤の沢道路,"基準点,基準点","2級,,3級","2point,3point",札幌開発建設部助言A0219,(株)タナカコンサルタント,"1999.07.10,1999.09.10",,
北海道,"岩内町,",塩谷工手詰所敷地測量,基準点,3級,2point,小樽開発建設部助言A0220,植田測量(株),"1999.07.07,1999.09.03",,
北海道,"長万部町,",道路計画(長万部町花岡),基準点,3級,4point,函館開発建設部助言A0221,パブリックコンサルタント(株),"1999.07.01,1999.10.08",,
北海道,"森町,",道路計画(森町森川町),基準点,3級,4point,函館開発建設部助言A0222,北海道測量事業協同組合,"1999.07.01,1999.10.04",,
北海道,"士別市,",河川管理(士別市川西地区),基準点,1級,2point,北海道旭川土木現業所助言A0223,新和測量(株),"1999.06.21,1999.10.13",,
北海道,"旭川市,",河川管理(江丹別川局改工事),基準点,3級,6point,北海道旭川土木現業所助言A0224,新栄コンサルタント(株),"1999.06.28,1999.09.30",,
北海道,"女満別町,",道路計画(女満別町),基準点,3級,12point,北海道網走土木現業所助言A0225,(株)村越工務所,"1999.06.28,1999.07.26",,
北海道,"丸瀬布町,",中山間地域整備(丸瀬布地区),"基準点,基準点","2級,,3級","4point,2point",北海道網走支庁助言A0226,ロイヤルコンサルタント(株),"1999.07.15,1999.07.31",,
北海道,"士幌町,",農道計画(西堀田地区),基準点,3級,2point,北海道士幌町助言A0227,(株)安井測量設計事務所,"1999.07.08,1999.11.10",,
北海道,"雄武町,",港湾計画,"基準点,基準点","2級,,3級","4point,7point",網走開発建設部助言A0228,益村測量設計(株),"1999.06.24,1999.11.10",,
北海道,"小平町,",ダム計画,"基準点,基準点","2級,,3級","3point,8point",北海道留萌支庁助言A0229,ロイヤルコンサルタント(株),"1999.04.30,1999.07.21",,
北海道,"南幌町,",土地改良(幌新地区),基準点,3級,4point,北海道空知支庁助言A0230,内外エンジニアリング(株),"1999.07.08,1999.07.21",,
北海道,"東川町,",頭首工(東川町),基準点,3級,2point,旭川農業事務所助言A0231,サンスイコンサルタント(株),"1999.07.12,2000.02.25",,
北海道,"栗山町,",ほ場整備(旭大地区),基準点,3級,31point,北海道空知支庁助言A0232,ロイヤルコンサルタント(株),"1999.07.15,1999.08.30",,
北海道,"栗沢町,",ほ場整備(北斗南2期地区),基準点,3級,16point,北海道空知支庁助言A0233,ロイヤルコンサルタント(株),"1999.07.15,1999.08.30",,
北海道,"帯広市,",排水改良計画(帯広市東部),基準点,3級,6point,北海道十勝支庁助言A0234,菊地技術コンサルタント(株),"1999.07.09,1999.08.30",,
北海道,"幌延町,",土地改良,基準点,3級,5point,留萌開発建設部助言A0235,太陽コンサルタンツ(株),"1999.06.18,1999.12.14",,
北海道,"帯広市,",土地改良(帯広東地区),基準点,3級,7point,北海道十勝支庁助言A0236,(株)田西設計コンサル,"1999.06.25,1999.11.30",,
北海道,"留辺蘂町,",地籍調査,基準点,2級,1point,北海道留辺蘂町助言A0237,(株)極東コンサルタント,"1999.06.25,1999.09.30",,
北海道,"静内町,",明渠排水事業(田原地区),基準点,3級,8point,室蘭開発建設部助言A0238,道建コンサルタント(株),"1999.07.12,1999.10.10",,
北海道,"沼田町,",道路計画(沼田町恵比島),基準点,3級,4point,北海道札幌土木現業所助言A0239,(株)光洋測量設計,"1999.07.20,1999.11.15",,
北海道,"足寄町,",十勝北部排水路事業(足寄町),基準点,3級,15point,帯広開発建設部助言A0241,北王コンサルタント(株),"1999.07.12,1999.10.25",,
北海道,"厚田村,",月形厚田線改良工事,基準点,3級,2point,北海道札幌土木現業所助言A0242,ヤザワ測量設計(株),"1999.06.23,1999.10.04",,
北海道,"常呂町,",北見常呂線改良(共立地区),基準点,3級,5point,北海道網走土木現業所助言A0243,平田技術コンサルタント(株),"1999.07.14,1999.10.15",,
北海道,"更別村,",畑総(営農用水更別南地区),基準点,3級,3point,北海道十勝支庁助言A0244,(株)アサヒ建設コンサルタント,"1999.07.21,1999.09.30",,
北海道,"岩見沢市,三笠市,南幌町,栗沢町,北村,",土地改良,"写測修正,数値図化","5000,,5000","86.4KM2,51.4KM2",札幌開発建設部助言A0245,北海航測(株),"1999.07.16,2000.02.15",,
北海道,"網走市,東藻琴村,",土地改良,写測図化,10000,43.8KM2,網走開発建設部助言A0246,北海航測(株),"1999.07.06,1999.11.26",,
北海道,"函館市,",道路計画,"撮影,空三","8000,,8000","34KM2,25M",函館開発建設部助言A0247,(株)パスコ,"1999.07.15,1999.12.17",,
北海道,"奥尻町,",道路計画(奥尻町北部),"基準点,基準点","2級,,3級","2point,3point",函館開発建設部助言A0248,北洋コンサルタント(株),"1999.07.21,1999.09.27",,
北海道,"北檜山町,",道路計画(北檜山町上二俣),基準点,3級,1point,函館開発建設部助言A0249,未定,"1999.07.23,1999.11.09",,
北海道,"七飯町,",道路計画(七飯町西大沼),基準点,3級,1point,函館開発建設部助言A0250,千廣測量(株),"1999.07.23,1999.11.01",,
北海道,"江差町,",道路計画(江差町愛宕町),基準点,3級,1point,函館開発建設部助言A0251,未定,"1999.07.23,1999.11.05",,
北海道,"遠別町,",道路台帳(232号遠別町啓明),基準点,3級,8point,留萌開発建設部助言A0252,北海道測量事業協同組合,"1999.06.18,1999.10.19",,
北海道,"江差町,",中山間整備,基準点,3級,11point,北海道檜山支庁助言A0253,道南測量設計(株),"1999.06.25,1999.11.30",,
北海道,"乙部町,",中山間事業(北前船の里地区),基準点,3級,6point,北海道檜山支庁助言A0254,内外エンジニアリング(株),"1999.07.15,1999.10.30",,
北海道,"追分町,",中山間事業(おいわけ地区),基準点,3級,19point,北海道胆振支庁助言A0255,ダイシン設計(株),"1999.06.25,1999.11.30",,
北海道,"三石町,",ケリマイ川砂防工事,基準点,3級,30point,北海道室蘭土木現業所助言A0256,(株)細道測量,"1999.06.07,1999.12.20",,
北海道,"帯広市,",畑総事業(帯広東地区),基準点,3級,4point,北海道十勝支庁助言A0257,益村測量設計(株),"1999.07.26,1999.11.30",,
北海道,"共和町,",チェーン着脱場用地(共和町),基準点,3級,2point,小樽開発建設部助言A0258,明成コンサルタント(株),"1999.07.21,1999.08.10",,
北海道,"増毛町,",道路計画(増毛町岩尾),基準点,3級,15point,留萌開発建設部助言A0259,(株)八州,"1999.06.25,1999.09.22",,
北海道,"枝幸町,",道路境界標設置(枝幸町問牧),基準点,3級,7point,稚内開発建設部助言A0260,五大建設コンサルタント(株),"1999.07.19,1999.07.31",,
北海道,"稚内市,",用地実測図(稚内市),基準点,3級,6point,稚内開発建設部助言A0261,パブリックコンサルタント(株),"1999.07.26,1999.09.27",,
北海道,"美幌町,",農地防災(旭沢排水路),基準点,3級,10point,網走開発建設部助言A0262,(株)田西設計コンサル,"1999.07.28,1999.11.30",,
北海道,"三笠市,岩見沢市,",河川計画(三笠市萱野),"基準点,基準点","2級,,3級","2point,16point",北海道札幌土木現業所助言A0263,(株)牧野測量,"1999.07.26,1999.09.14",,
北海道,"新十津川町,",土地改良(徳富地区),"基準点,基準点","2級,,3級","8point,29point",北海道空知支庁助言A0264,(株)みずほ設計事務所,"1999.07.30,2000.03.10",,
北海道,"長沼町,",ほ場整備(長沼町),基準点,3級,4point,北海道空知支庁助言A0265,内外エンジニアリング(株),"1999.06.16,1999.11.30",,
北海道,"網走市,",土地改良(能取第1用水路設計),基準点,3級,12point,網走開発建設部助言A0266,冨洋設計(株),"1999.05.27,2000.03.08",,
北海道,"帯広市,",畑総事業(帯広西地区),基準点,3級,3point,北海道十勝支庁助言A0267,(株)中神土木設計事務所,"1999.07.21,1999.10.29",,
北海道,"豊頃町,",河川管理(利別川定期横断測量),水準,2級,80km,帯広開発建設部助言A0268,東和工研(株),"1999.07.22,1999.11.22",,
北海道,"中札内村,",道路台帳(236号中札内村栄),基準点,2級,4point,帯広開発建設部助言A0269,北海道測量事業協同組合,"1999.07.07,1999.11.10",,
北海道,"当別町,",ほ場整備(材北南地区),基準点,3級,12point,北海道石狩支庁助言A0270,北海道土地改良事業団体連合会,"1999.07.01,1999.11.10",,
北海道,"沼田町,",中山間(沼田),基準点,3級,4point,北海道空知支庁助言A0271,技研測量設計(株),"1999.07.12,1999.12.10",,
北海道,"遠別町,",ため池(用排大規模)中央1,基準点,3級,8point,北海道留萌支庁助言A0272,ロイヤルコンサルタント(株),"1999.07.26,1999.08.05",,
北海道,"中頓別町,",中山間事業(中頓別地区),基準点,3級,5point,北海道宗谷支庁助言A0273,(株)ドボク管理,"1999.07.22,1999.11.10",,
北海道,"別海町,",道路計画(別海町川上),基準点,3級,4point,北海道別海町助言A0274,ダイシン設計(株),"1999.06.12,1999.10.29",,
北海道,"札幌市,",道路計画(豊平区),基準点,3級,3point,札幌道路事務所助言A0275,タナカ技研(株),"1999.07.09,1999.10.26",,
北海道,"深川市,",ほ場整備(一巳西地区),基準点,3級,11point,北海道空知支庁助言A0276,(株)北開測地,"1999.07.30,1999.11.15",,
北海道,"愛別町,",ほ場整備(区画整理金富地区),基準点,3級,29point,北海道上川支庁助言A0277,北海道土地改良事業団体連合会,"1999.07.26,1999.09.30",,
北海道,"帯広市,",畑総事業(帯広北地区),基準点,3級,16point,北海道十勝支庁助言A0278,(株)協和設計測量,"1999.07.26,1999.11.30",,
北海道,"下川町,",ダム計画(サンルダム建設),"写測図化,水準","1000,,簡級","5KM2,15.5km",旭川開発建設部助言A0279,日測技研(株),"1999.07.14,1999.10.15",,
北海道,"三笠市,",道路計画(三笠栗山線用地測量),基準点,3級,5point,北海道札幌土木現業所助言A0280,(株)石橋測量,"1999.07.14,2000.01.24",,
北海道,"沼田町,",農道事業(恵比島4地区),基準点,3級,3point,北海道空知支庁助言A0281,(株)よしだ測量設計,"1999.07.19,1999.09.30",,
北海道,"滝川市,",道路計画(滝川市新町),基準点,3級,2point,札幌開発建設部助言A0282,(株)東亜エンジニアリング,"1999.07.27,1999.08.23",,
北海道,"札幌市,",36号(里塚不用物件測量),基準点,3級,2point,札幌開発建設部助言A0283,(株)野崎事務所,"1999.06.09,1999.08.12",,
北海道,"帯広市,",土地改良(畑総事業帯広北地区),基準点,3級,13point,北海道十勝支庁助言A0284,(株)田西設計コンサル,"1999.07.09,1999.11.30",,
北海道,"天塩町,",道路台帳(40号天塩町雄信内),基準点,3級,4point,留萌開発建設部助言A0285,北海道測量事業協同組合,"1999.06.25,1999.09.29",,
北海道,"鵡川町,穂別町,",河川管理,"撮影,空三,数値図化,水準","12500,,2500,,2500,,簡級","152.3KM2,3M,3.87KM2,14.1km",室蘭開発建設部助言A0288,日測技研(株),"1999.08.11,2000.03.07",,
北海道,"足寄町,",土地改良(畑総事業郊南地区),基準点,3級,10point,北海道十勝支庁助言A0289,(株)安井測量設計事務所,"1999.08.02,1999.12.10",,
北海道,"江別市,",土地改良(ため池等整備江別北),基準点,3級,2point,北海道石狩支庁助言A0290,(株)ランドプランニング,"1999.07.05,1999.10.20",,
