都道府県名,測量地域,測量目的,測量種別,縮尺・等級,事業量,測量計画機関（助言番号）,測量作業機関,実施時期,,2018.01.14修正
北海道,"苫小牧市,安平町,",その他,"基準点測量,基準点測量","１級,,２級","2point,2point","北海道開発局室蘭開発建設部 
助言　　　H24.12.5  A0582","株式会社イーエス総合研
究所 ","H24.11.28 
H25.1.16",,
北海道,"湧別町,",その他,数値図化,1000,4.74KM2,"北海道開発局網走開発建設部
北見農業事務所 
助言　　　H24.12.5  A0583",株式会社パスコ ,"H24.11.30 
H25.3.19",,
北海道,"愛別町,",その他,"基準点測量,基準点測量","１級,,３級","1point,2point","北海道上川総合振興局 
助言　　　H24.12.7  A0584",株式会社エーティック ,"H24.11.29 
H25.2.12",,
北海道,"小平町,",その他,基準点測量,２級,2point,"北海道留萌振興局 
助言　　　H24.12.7  A0585","北海道道路エンジニアリ
ング株式会社 ","H24.12.4 
H25.3.21",,
北海道,"足寄町,",その他,基準点測量,２級,3point,"北海道十勝総合振興局 
助言　　　H24.12.6  A0586",コスモ測量設計株式会社 ,"H24.12.4 
H25.3.21",,
北海道,"羅臼町,",その他,基準点測量,３級,2point,"北海道開発局釧路開発建設部 
助言　　　H24.12.12  A0587","大開技術コンサルタント
株式会社 ","H24.12.4 
H24.12.25",,
北海道,"岩内町,",その他,基準点測量,２級,1point,"北海道開発局小樽開発建設部 
助言　　　H24.12.11  A0588","株式会社東亜エンジニア
リング ","H24.12.6 
H25.1.31",,
北海道,"浦河町,",その他,"基準点測量,基準点測量","１級,,３級","2point,1point","北海道日高振興局 
助言　　　H24.12.17  A0589","株式会社北海道農業建
設コンサルタント ","H24.12.6 
H24.12.28",,
北海道,"古平町,",その他,基準点測量,１級,2point,"北海道後志総合振興局 
助言　　　H24.12.12  A0590","パブリックコンサルタント
株式会社 ","H24.12.7 
H25.2.20",,
北海道,"むかわ町,",その他,"基準点測量,基準点測量","１級,,３級","2point,2point","北海道開発局室蘭開発建設部 
助言　　　H24.12.12  A0591",株式会社山田測量設計 ,"H24.12.7 
H25.1.15",,
北海道,"浦河町,",その他,"基準点測量,基準点測量","２級,,３級","2point,2point","北海道日高振興局 
助言　　　H24.12.19  A0592","株式会社細道コンサルタ
ント ","H24.12.14 
H25.3.25",,
北海道,"黒松内町,",その他,"基準点測量,基準点測量","１級,,３級","2point,1point","北海道後志総合振興局 
助言　　　H24.12.19  A0593","株式会社シン技術コンサ
ル ","H24.12.12 
H25.3.21",,
北海道,"美幌町,",その他,基準点測量,１級,2point,"北海道オホーツク総合振興局 
助言　　　H24.12.19  A0594",株式会社アイネス ,"H24.8.21 
H25.1.30",,
北海道,"砂川市,",その他,基準点測量,２級,6point,"北海道空知総合振興局 
助言　　　H24.12.21  A0595",ダイシン設計株式会社 ,"H24.12.18 
H25.3.29",,
北海道,"津別町,",その他,基準点測量,１級,2point,"北海道オホーツク総合振興局 
助言　　　H24.12.21  A0596","明治コンサルタント株式
会社 ","H24.12.20 
H25.1.30",,
北海道,"上富良野町,",その他,"基準点測量,基準点測量","２級,,３級","1point,10point","北海道上川総合振興局 
助言　　　H24.12.21  A0597","株式会社開発調査研究
所 ","H24.12.19 
H25.3.25",,
北海道,"黒松内町,",その他,基準点測量,３級,1point,"北海道後志総合振興局 
助言　　　H24.12.26  A0598",北電総合設計株式会社 ,"H24.12.18 
H25.3.20",,
北海道,"北斗市,",その他,"基準点測量,基準点測量","１級,,３級","15point,34point","北海道渡島総合振興局 
助言　　　H25.1.7  A0599",臥牛測量設計株式会社 ,"H24.12.26 
H25.3.25",,
北海道,"美瑛町,上川町,愛別町,比布町,東神楽町,士別市,旭川市,",その他,"カラー撮影(フィルム),数値図化,写真地図作成(デジタルオルソ)","12500,,2500,,2500","779KM2,89.8KM2,89.8KM2","北海道開発局旭川開発建設部 
助言　　　H25.1.8  A0600",東北測量株式会社 ,"H24.9.20 
H25.3.15",,
北海道,"白糠町,",その他,"基準点測量,基準点測量,数値図化","１級,,３級,,1000","3point,2point,0.87KM2","北海道釧路総合振興局 
助言　　　H25.1.31  A0601","株式会社日建エンヂニア
リング ","H24.12.27 
H25.3.21",,
北海道,"美幌町,",その他,基準点測量,２級,1point,"北海道開発局網走開発建設部
北見道路事務所 
助言　　　H25.1.8  A0602",株式会社ドボク管理 ,"H24.12.26 
H25.2.15",,
北海道,"北見市,",基準点管理,基準点測量,３級,1point,"北海道北見市 
助言　　　H25.1.11  A0603","株式会社シン技術コンサ
ル ","H25.1.20 
H25.2.28",,
北海道,"北斗市,厚沢部町,八雲町,",その他,"基準点測量,路線測量,路線測量,路線測量","４級,,その他,,その他,,その他","182point,16.6km,16.6km,16.6km","鉄道建設・運輸施設整備支援
機構 
助言　　　H25.1.17  A0604","玉野総合コンサルタント
株式会社 ","H25.1.10 
H25.11.5",,
北海道,"黒松内町,豊浦町,蘭越町,ニセコ町,",その他,"基準点測量,路線測量,路線測量,路線測量","４級,,その他,,その他,,その他","72point,14.9km,14.9km,14.9km","鉄道建設・運輸施設整備支援
機構 
助言　　　H25.1.17  A0605",株式会社八州 ,"H25.1.10 
H25.10.25",,
北海道,"伊達市,",その他,"基準点測量,基準点測量","２級,,３級","1point,4point","北海道胆振総合振興局 
助言　　　H25.1.21  A0606","道建コンサルタント株式
会社 ","H25.1.21 
H25.3.21",,
北海道,"日高町,",その他,基準点測量,３級,9point,"北海道胆振総合振興局 
助言　　　H25.1.21  A0607",新和測量株式会社 ,"H25.1.10 
H25.3.21",,
北海道,"森町,",その他,"基準点測量,水準測量","１級,,３級","1point,6point","北海道渡島総合振興局 
助言　　　H25.1.21  A0608",北海航測株式会社 ,"H25.1.9 
H25.2.28",,
北海道,"白糠町,",その他,"基準点測量,基準点測量,数値撮影(デジタル),数値図化","１級,,３級,,12,,1000","3point,1point,6.097KM2,0.53KM2","北海道釧路総合振興局 
助言　　　H25.1.31  A0609",株式会社津村測量設計 ,"H25.1.17 
H25.3.21",,
北海道,"白糠町,",その他,基準点測量,１級,2point,"北海道釧路総合振興局 
助言　　　H25.1.18  A0610","山下コンサルタント株式
会社 ","H25.1.18 
H25.3.27",,
北海道,"豊頃町,",その他,"基準点測量,基準点測量","１級,,３級","2point,1point","北海道十勝総合振興局 
助言　　　H25.1.21  A0611","北海道土木設計株式会
社 ","H24.10.17 
H25.3.21",,
北海道,"浦幌町,",その他,"基準点測量,基準点測量","１級,,３級","1point,2point","北海道十勝総合振興局 
助言　　　H25.1.21  A0612","北海道土木設計株式会
社 ","H24.12.5 
H25.3.25",,
北海道,"えりも町,",その他,基準点測量,２級,1point,"北海道胆振総合振興局 
助言　　　H25.1.25  A0613",日新測量株式会社 ,"H24.12.21 
H25.3.4",,
北海道,"釧路市,",その他,基準点測量,３級,3point,"北海道釧路総合振興局 
助言　　　H25.1.29  A0614","大地コンサルタント株式
会社 ","H25.1.26 
H25.3.29",,
北海道,"むかわ町,",その他,基準点測量,２級,2point,"北海道開発局室蘭開発建設部 
助言　　　H25.1.31  A0615",新和測量株式会社 ,"H25.1.21 
H25.3.11",,
北海道,"芽室町,",その他,基準点測量,３級,3point,"北海道十勝総合振興局 
助言　　　H25.2.4  A0616","日建コンサルタント株式
会社 ","H25.1.30 
H25.3.25",,
北海道,"別海町,",その他,基準点測量,３級,3point,"北海道開発局釧路開発建設部 
助言　　　H25.2.14  A0617","北王コンサルタント株式
会社 ","H25.2.5 
H25.3.1",,
北海道,"せたな町,今金町,",その他,"水準測量,空中三角測量,数値図化","簡級,,2500,,2500","35.8km,10.65KM2,10.65KM2","北海道開発局函館開発建設部 
助言　　　H25.2.14  A0618",日測技研株式会社 ,"H25.2.1 
H25.3.28",,
北海道,"別海町,",その他,基準点測量,３級,9point,"北海道開発局釧路開発建設部 
助言　　　H25.2.14  A0619","株式会社三祐コンサルタ
ンツ ","H25.2.6 
H25.3.25",,
北海道,"白糠町,",その他,基準点測量,３級,2point,"北海道釧路総合振興局 
助言　　　H25.2.14  A0620","株式会社シン技術コンサ
ル ","H25.2.9 
H25.3.21",,
北海道,"北斗市,",その他,基準点測量,３級,3point,"北海道開発局函館開発建設部
函館農業事務所 
助言　　　H25.2.15  A0621","株式会社フロンティア技
研 ","H25.2.13 
H25.3.11",,
北海道,"浦河町,",その他,基準点測量,３級,4point,"北海道胆振総合振興局 
助言　　　H25.2.15  A0622",株式会社日高測量 ,"H25.2.14 
H25.3.29",,
北海道,"羅臼町,",その他,"基準点測量,基準点測量","３級,,４級","2point,6point","北海道釧路総合振興局 
助言　　　H25.2.15  A0623",岩浅測量設計有限会社 ,"H25.1.23 
H25.3.21",,
北海道,"豊浦町,洞爺湖町,",その他,数値図化,2500,3.96KM2,"北海道胆振総合振興局 
助言　　　H25.2.19  A0624","株式会社ダイヤコンサル
タント ","H25.2.18 
H25.3.21",,
北海道,"壮瞥町,室蘭市,",その他,数値図化,2500,2.33KM2,"北海道胆振総合振興局 
助言　　　H25.2.19  A0625","共和コンサルタント株式
会社 ","H25.2.18 
H25.3.21",,
北海道,"室蘭市,白老町,",その他,数値図化,2500,0.86KM2,"北海道胆振総合振興局 
助言　　　H25.2.19  A0626   ",和光技研株式会社 ,"H25.2.18 
H25.3.21",,
北海道,"苫小牧市,厚真町,",その他,数値図化,2500,0.46KM2,"北海道胆振総合振興局 
助言　　　H25.2.19  A0627",エイコー技研株式会社 ,"H25.2.18 
H25.3.21",,
北海道,"八雲町,長万部町,",その他,"基準点測量,路線測量,路線測量,路線測量","４級,,その他,,その他,,その他","182point,16.6km,16.6km,16.6km","鉄道建設・運輸施設整備支援
機構 
助言　　　H25.2.19  A0628",アジア航測株式会社 ,"H25.2.18 
H26.1.17",,
北海道,"倶知安町,",その他,"基準点測量,路線測量,路線測量,路線測量","４級,,その他,,その他,,その他","72point,14.9km,14.9km,14.9km","鉄道建設・運輸施設整備支援
機構 
助言　　　H25.2.19  A0629",国際航業株式会社 ,"H25.2.18 
H26.1.17",,
北海道,"別海町,",その他,基準点測量,３級,10point,"北海道開発局釧路開発建設部 
助言　　　H25.2.18  A0630",株式会社ズコーシャ ,"H25.2.14 
H25.3.25",,
北海道,"別海町,",その他,基準点測量,３級,9point,"北海道開発局釧路開発建設部 
助言　　　H25.2.26  A0631",株式会社アルト技研 ,"H25.1.23 
H25.3.25",,
北海道,"室蘭市,",その他,基準点測量,３級,4point,"北海道室蘭市 
助言　　　H25.2.28  A0632",株式会社菅原測量設計 ,"H25.2.25 
H25.3.18",,
北海道,"興部町,",その他,"基準点測量,基準点測量","１級,,３級","3point,7point","北海道オホーツク総合振興局 
助言　　　H25.3.4  A0633",株式会社アイネス ,"H25.3.2 
H25.3.21",,
北海道,"根室市,",その他,"基準点測量,基準点測量","２級,,３級","1point,1point","北海道釧路総合振興局 
助言　　　H25.3.4  A0634","北海道道路エンジニアリ
ング株式会社 ","H25.1.23 
H25.3.25",,
北海道,"中標津町,",その他,基準点測量,２級,2point,"北海道釧路総合振興局 
助言　　　H25.3.13  A0635","株式会社日建エンヂニア
リング ","H25.3.12 
H25.5.31",,
北海道,"長万部町,",その他,"基準点測量,路線測量,路線測量,路線測量","４級,,その他,,その他,,その他","292point,15.4km,15.4km,15.4km","鉄道建設・運輸施設整備支援
機構 
助言　　　H25.3.18  A0636","東日本総合計画株式会
社 ","H25.3.12 
H26.2.24",,
北海道,"仁木町,赤井川村,小樽市,札幌市,",その他,"基準点測量,路線測量,路線測量,路線測量","４級,,その他,,その他,,その他","288point,17.9km,17.9km,17.9km","鉄道建設・運輸施設整備支援
機構 
助言　　　H25.3.18  A0637",朝日航洋株式会社 ,"H25.3.12 
H26.2.21",,
北海道,"苫小牧市,千歳市,",その他,"モノクロ撮影(フィルム),写真地図作成(デジタルオルソ)","10000,,2500","73.5KM2,73.5KM2","東京航空局 
助言　　　H25.3.14  A0638",朝日航洋株式会社 ,"H25.3.8 
H25.3.29",,
北海道,"帯広市,",土地区画整理,基準点測量,３級,20point,"帯広市稲田下川西土地区画整
理組合 
助言　　　H25.3.25  A0639","北王コンサルタント株式
会社 ","H25.3.20 
H25.6.20",,
青森県,"青森市,",その他,"カラー撮影(フィルム),写真地図作成(デジタルオルソ)","１００００,,１０００","398.48KM2,398.48KM2","青森県青森市 
助言　　　H24.4.27  B0024",株式会社パスコ ,"H24.6.1 
H25.3.31",,
青森県,"むつ市,佐井村,",道路計画,"基準点測量,基準点測量,水準測量","１級,,２級,,３級","10point,34point,33km","青森県下北地域県民局 
助言　　　H24.5.21  B0039",エイト技術株式会社 ,"H24.5.2 
H24.9.28",,
青森県,"平川市,",固定資産,"数値撮影(デジタル),写真地図作成(デジタルオルソ)","16,,1000","336.67KM2,143.84KM2","青森県平川市 
助言　　　H24.5.29  B0045",株式会社パスコ ,"H24.5.17 
H25.2.28",,
青森県,"板柳町,藤崎町,",固定資産,"数値撮影(デジタル),写真地図作成(デジタルオルソ)","20,,2500","130.85KM2,79.01KM2","青森県藤崎町 
助言　　　H24.5.29  B0046",株式会社パスコ ,"H24.5.18 
H25.3.31",,
青森県,"佐井村,むつ市,",道路計画,"水準測量,基準点測量,基準点測量","３級,,１級,,２級","12.6km,13point,13point","青森県下北地域県民局 
助言　　　H24.5.29  B0048",東陽測量設計株式会社 ,"H24.5.24 
H24.9.28",,
青森県,"青森市,",地籍調査,"地形図等成果の座標補正,地形図等成果の座標補正,地形図等成果の座標補正","座標補正,,座標補正,,座標補正(節点・補助点)","112point,592point,1795point","国土交通省土地・建設産業局
地籍整備課(青森市) 
助言　　　H24.6.19  B0069",株式会社新日 ,"H24.5.30 
H24.8.31",,
