都道府県名,測量地域,測量目的,測量種別,縮尺･等級,事業量,計画機関,作業機関,自至時期,2018.01.14修正,
島根県,"津和野町,",ほ場整備,"基準点,基準点","3級,,4級","10point,0.1KM2","島根県益田晨林振興センター
助言H16.11.17G0219",(株)藤井測量設計,"H16.11.15
H17.3.23",,
島根県,"益田市,",確定測量,"基準点,基準点,基準点","2級,,3級,,4級","8point,11point,0.2KM2","島根県益田晨林振興センター
助言H16.11.24G0231",益美コンサルタント(株),"H16.11.30
H17.3.23",,
島根県,"松江市,",世界測地系への座標変換,座標変換,500,6.8KM2,"島根県松江市
助言H16.11.24G0232",国際航業(株),"H16.9.29
H16.11.30",,
島根県,"松江市,安来市,東出雲町,玉湯町,",都市計画,数値図化,2500,49.2KM2,"島根県
助言H16.11.30G0243","(株)アトラス
(株)ウェスコ","H16.12.1
H17.2.28",,
島根県,"益田市,",下水道計画,"カラー撮影,水準,空三,数値図化","4000,,簡級,,500,,500","4.5KM2,,,0.5KM2","島根県益田市
助言H16.12.8G0252",(株)ワールド益田営業所,"H16.12.8
H17.3.22",,
島根県,"江津市,",道路計画,基準点,2級,4point,"島根県浜田土木建築事務所
助言H16.12.21G0267",日発技研(株),"H17.1.14
H17.3.25",,
島根県,"松江市,安来市,東出雲町,",河川管理,"基準点,基準点,水準","１級,,3級,,3級","21point,96point,40.5km","中国地方整備局出雲河川事務所
助言H16.12.27G0271",(株)共立エンジニヤ,"H16.12.20
H17.3.31",,
島根県,"平田市,",地すべり防止事業計画図作成,"撮影,空三,写測図化,水準","10000,,2000,,2000,,簡級","5.8KM2,3M,0.7KM2,4.5km","島根県
助言H16.12.27G0272",(株)ワールド,"H16.12.27
H17.3.14",,
島根県,"松江市,",地籍調査,"基準点,基準点","街区三角点,,街区多角点","19.4KM2,19.4KM2","土地?水資源局国土調査課
助言H17.1.7G0277",(株)ジェクト中国,"H16.9.27
H17.2.7",,
島根県,"益田市,",河川管理,"座標変換,撮影,数値図修正","2500,,10000,,2500","231.0KM2,62.5KM2,1.0KM2","中国地方整備局浜田河川国道事務所
助言H17.1.11G0291",国際航業(株),"H16.12.4
H17.3.31",,
島根県,"出雲市,平田市,斐川町,佐田町,多伎町,湖陵町,大社町,",砂防基盤図整備,"空三,数値図化","2500,,2500","4M,149.3KM2","島根県出雲土木建築事務所
助言H17.2.1G0312","(株)パスコ
国際航業(株)","H16.9.10
H17.3.8",,
島根県,"大田市,",砂防基盤図整備,数値図化,2500,69.5KM2,"島根県川本土木建築事務所
助言H17.2.1G0313",国際航業(株),"H17.1.31
H17.3.25",,
島根県,"金城町,",地籍調査,座標変換,,9point,"島根県金城町
助言H17.2.18G0321",(有)松江測地社,"H17.2.18
H17.2.28",,
島根県,"斐川町,",ほ場整備,基準点,3級,15point,"島根県出雲晨林振興センター
助言H17.3.24G0334",島根県土地改良事業団体達合会,"H17.4.1
H18.3.30",,
島根県,"松江市,",地籍調査,座標変換,2級,3point,"松江地方法務局
助言H17.3.29G0353",(株)ジェクト中国,"H16.9.27
H17.3.31",,
島根県,"松江市,",地籍調査,座標変換,１級,3point,"中国地方整備局出雲河川事務所
助言H17.3.29G0359",(株)ジェクト中国,"H16.9.27
H17.3.31",,
島根県,"松江市,",地籍調査,座標変換,2級,2point,"島根県松江市
助言H17.3.29G0362",(株)ジェクト中国,"H16.9.27
H17.3.31",,
岡山県,"岡山市,総社市,",岡山南部農業水利事業,基準点,2級,7point,"中国四国農政局岡山南部農業水利事業
建設所
助言H16.4.6G0002",(株)チェリーコンサルタント,"H16.3.30
H16.5.31",,
岡山県,"新見市,哲多町,哲西町,神郷町,大佐町,勝山町,美甘村,新庄村,",地域森林計画,撮影,20000,847.0KM2,"岡山県
助言H16.4.19G0007",写測エンジニアリング(株),"H16.4.16
H16.11.30",,
岡山県,"金光町,",世界測地系へ座標変換,"座標変換,座標変換","3級,,4級","4point,32point","中国地方整備局岡山国道事務所
助言H16.4.30G0012",西谷技術コンサルタント(株),"H16.4.28
H16.7.30",,
岡山県,"金光町,",世界測地系へ座標変換,"座標変換,座標変換","3級,,4級","4point,35point","中国地方整備局岡山国道事務所
助言H16.4.30G0013",(株)ヒロコン,"H16.4.28
H16.7.30",,
岡山県,"岡山市,倉敷市,総社市,長船町,瀬戸町,御津町,清音村,船穂町,",水位観測所管理,水準,2級,50.4km,"中国地方整備局岡山河川事務所
助言H16.5.19G0019",(株)ヒロコン,"H16.5.18
H16.8.31",,
岡山県,"吉井町,",ほ場整備,"基準点,基準点,基準点","2級,,3級,,4級","1point,2point,4point","岡山県吉井町
助言H16.6.2G0022",岡山県土地改良事業団体連合会,"H16.6.2
H16.10.31",,
岡山県,"玉野市,",下水道計画,"既成図数値化,数値図修正","500,,500","0.5KM2,0.5KM2","岡山県玉野市
助言H16.6.2G0028",(株)パスコ,"H16.6.2
H16.7.20",,
岡山県,"井原市,",ほ場整備,"基準点,基準点,基準点","2級,,3級,,4級","3point,5point,119point","井原市土地開発公社
助言H16.6.14G0036",(株)ウェスコ,"H16.6.21
H16.10.31",,
岡山県,"有漢町,",地形図作成,"座標変換,カラー撮影,空三,数値図化","地籍図根点,,12500,,2500,,2500","5point,48.0KM2,46M,48.0KM2","岡山県有漢町
助言H16.6.14G0037",(株)アークコンサルタント,"H16.4.9
H16.10.29",,
岡山県,"早島町,",世界測地系への座標変換,座標変換,3級,165point,"岡山県早島町
助言H16.6.17G0049",(株)パスコ,"H16.6.15
H16.7.30",,
岡山県,"哲多町,",地籍調査,基準点,地籍図根点,,"岡山県哲多町
助言H16.6.17G0052",(株)ウジョウ,"H16.6.14
H16.11.30",,
岡山県,"備中町,",地籍調査,基準点,地籍図根点,,"岡山県備中町
助言H16.6.22G0054",(株)ウジョウ,"H16.5.27
H17.3.31",,
岡山県,"川上町,",地籍調査,"座標変換,基準点","地籍図根点,,地籍図根点",6point,"岡山県川上町
助言H16.6.24G0057",日進測量(株),"H16.6.28
H17.3.22",,
岡山県,"勝山町,",地籍調査,基準点,地籍図根点,,"岡山県勝山町
助言H16.7.6G0071",テクノス(株),"H16.7.1
H17.3.31",,
岡山県,"里庄町,",地籍調査,基準点,地籍図根点,,"岡山県里庄町
助言H16.7.6G0074",日進測量(株),"H16.7.6
H17.3.31",,
岡山県,"哲西町,",地籍調査,基準点,地籍図根点,,"岡山県哲西町
助言H16.7.8G0076",(株)ウジョウ,"H16.7.8
H17.3.25",,
岡山県,"神郷町,",地籍調査,基準点,地籍図根点,,"岡山県神郷町
助言H16.7.8G0078",日進測量(株),"H16.7.12
H17.3.25",,
岡山県,"高梁市,",地籍調査,基準点,地籍図根点,,"岡山県高梁市
助言H16.7.13G0088",日進測量(株),"H16.7.12
H17.3.10",,
岡山県,"新見市,",地籍調査,基準点,地籍図根点,,"岡山県新見市
助言H16.7.13G0089",アセス(株),"H16.7.12
H17.3.22",,
岡山県,"久米町,",地籍調査,基準点,地籍図根点,,"岡山県久米町
助言H16.7.20G0091",アセス(株),"H16.6.17
H17.2.10",,
岡山県,"岡山市,",地籍調査,基準点,地籍図根点,,"岡山県岡山市
助言H16.7.21G0094",(株)ウジョウ,"H16.7.21
H17.3.31",,
岡山県,"瀬戸町,",固定資産税課税客体現況調査,カラー撮影,8000,41.8KM2,"岡山県瀬戸町
助言H16.7.22G0096",朝日航洋(株),"H16.7.15
H17.3.31",,
岡山県,"玉野市,",地籍調査,基準点,地籍図根点,847.0KM2,"岡山県玉野市
助言H16.7.26G0102",日進測量(株),"H16.7.23
H18.3.17",,
岡山県,"倉敷市,",地籍調査,基準点,地籍図根点,,"岡山県倉敷市
助言H16.7.29G0104",(株)水島測量設計コンサルタント,"H16.7.30
H16.8.31",,
岡山県,"久米南町,",公共下水道計画,"座標変換,座標変換,基準点","2級,,3級,,3級","3point,19point,12point","岡山県久米南町
助言H16.7.29G0106",テクノス(株),"H16.8.1
H16.10.31",,
岡山県,"北房町,",町道改良工事,"座標変換,基準点","2級,,3級","2point,3point","岡山県北房町
助言H16.8.17G0123",(有)アイテックコンサルタント,"H16.8.3
H16.11.30",,
岡山県,"井原市,",ほ場整備,"基準点,基準点,基準点","2級,,3級,,4級","4point,2point,0.2KM2","岡山県井原市
助言H16.8.25G0129",(株)ウジョウ,"H16.7.9
H17.3.22",,
岡山県,"玉野市,",下水道計画,"カラー撮影,カラー撮影,直接定位計算,数値図化","4000,,5000,,500,,500","1.4KM2,2.1KM2,0.4KM2,0.4KM2","岡山県玉野市
助言H16.8.25G0130",(株)パスコ,"H16.8.23
H16.10.29",,
岡山県,"倉敷市,",地籍調査,基準点,地籍図根点,,"岡山県倉敷市
助言H16.8.31G0136",(株)ウジョウ,"H16.8.30
H16.9.30",,
岡山県,"倉敷市,",地籍調査,"座標変換,基準点","地籍図根点,,地籍図根点",3point,"岡山県倉敷市
助言H16.9.6G0144",中村測量設計(株),"H16.9.1
H16.9.30",,
岡山県,"岡山市,邑久町,",ほ場整備,"基準点,基準点,基準点","2級,,3級,,4級","5point,3point,0.3KM2","岡山県岡山地方振興局
助言H16.9.15G0152",(株)ウジョウ,"H16.8.17
H17.2.28",,
岡山県,"牛窓町,邑久町,長船町,",砂防計画,"座標変換,空三,数値図化",",,2500,,2500",",77M,16.1KM2","岡山県岡山地方振興局
助言H16.10.12G0166",(株)ウェスコ,"H16.10.1
H17.2.25",,
岡山県,"寄島町,",基準点設置,"基準点,基準点","3級,,4級","4point,43point","岡山県寄島町
助言H16.10.18G0176",テクノス(株),"H16.10.17
H16.10.31",,
岡山県,"高梁市,",ほ場整備,"基準点,基準点,基準点","2級,,3級,,4級","2point,11point,1.5KM2","岡山県高梁市
助言H16.10.18G0179",(有)タニムラ,"H16.9.22
H17.2.28",,
岡山県,"岡山市,",河川管理,水準,2級,12.0km,"中国地方整備局岡山河川事務所
助言H16.10.26G0190",(株)ヒロコン,"H16.10.26
H16.11.30",,
岡山県,"倉敷市,",台風被害調査に伴う水準測量,水準,2級,25.2km,"中国地方整備局岡山河川事務所
助言H16.11.1G0203",中電技術コンサルタント(株),"H16.11.1
H17.1.28",,
岡山県,"倉敷市,",座標変換,"座標変換,座標変換","3級,,4級","4point,67point","岡山県倉敷市
助言H16.11.2G0205",(株)相互設計,"H16.11.1
H16.11.30",,
岡山県,"灘崎町,",砂防基盤図整理,"空三,数値図化","2500,,2500","17M,8.3KM2","岡山県岡山地方振興局建設部玉野建設
事務所
助言H16.11.10G0211",(株)エイトコンサルタント,"H16.11.10
H17.3.31",,
岡山県,"和気町,",世界測地系へ座標変換,座標変換,地籍図根点,171point,"岡山県和気町
助言H16.11.17G0217",(株)ウジョウ,"H16.6.25
H16.12.24",,
岡山県,"鴨方町,",世界測地系へ座標変換,"座標変換,座標変換","3級,,4級","2point,17point","中国地方整備局岡山国道事務所
助言H16.11.17G0218",西谷技術コンサルタント(株),"H16.11.15
H16.12.30",,
岡山県,"御津町,建部町,旭町,吉備中央町,",砂防基盤図整備,"空三,数値図化","2500,,2500","362M,182.6KM2","岡山県岡山地方振興局建設部建部建設
事務所
助言H16.11.19G0223","玉野総合コンサルタント(株)
国際航業(株)
アジア航測(株)
復建調査設計(株)","H16.11.8
H17.1.31",,
岡山県,"鴨方町,",世界測地系へ座標変換,座標変換,地籍図根点,99point,"岡山県鴨方町
助言H16.11.19G0225",(株)ウジョウ,"H16.11.19
H17.3.31",,
岡山県,"山手村,",世界測地系へ座標変換,座標変換,地籍図根点,847.0KM2,"岡山県山手村
助言H16.11.24G0233",(株)ウジョウ,"H16.11.18
H17.1.28",,
岡山県,"早島町,山手村,清音村,船穂町,真備町,",砂防基盤図整備,数値図修正,2500,44.7KM2,"岡山県倉敷地方振興局
助言H16.11.30G0240",国際航業(株),"H16.11.25
H17.3.31",,
岡山県,"倉敷市,",公共基準点測量,"座標変換,座標変換,基準点","1級,,2級,,3級","1point,2point,18point","岡山県倉敷市
助言H16.11.30G0242",(株)なんば技研,"H16.12.10
H17.2.20",,
岡山県,"笠岡市,",下水道計画,"カラー撮影,直接定位計算,水準,数値図化,撮影","4000,,500,,3級,,500,,10000","19.9KM2,73point,35.1km,2.5KM2,136.0KM2","岡山県笠岡市
助言H16.12.3G0249",(株)パスコ岡山支社,"H16.12.3
H17.3.31",,
岡山県,"御津町,",都市計画,"カラー撮影,座標変換,既成図数値化,数値図修正","10000,,2500,,2500,,2500","114.4KM2,114.4KM2,114.4KM2,114.4KM2","岡山県御津町
助言H16.12.13G0256",写測エンジニアリング(株),"H16.11.29
H17.2.28",,
岡山県,"岡山市,",ほ場整備,"基準点,基準点,基準点","2級,,3級,,4級","5point,10point,63point","足守土地改良区
助言H16.12.13G0257",(株)山陽設計,"H16.12.20
H17.3.31",,
岡山県,"金光町,",世界測地系へ座標変換,"座標変換,座標変換","3級,,4級","6point,86point","中国地方整備局岡山国道事務所
助言H16.12.13G0259",(株)エイトコンサルタント,"H16.12.10
H17.1.31",,
岡山県,"倉敷市,真備町,船穂町,",固定資産基礎資料作成,カラー撮影,4000,354.0KM2,"岡山県倉敷市
助言H16.12.14G0262",(株)パスコ,"H16.11.17
H17.3.31",,
岡山県,"山陽町,熊山町,赤坂町,吉井町,",都市計画,"カラー撮影,直接定位計算,ディジタルオルソ,座標変換,数値図修正","8000,,2500,,2500,,2500,,2500","209.4KM2,209.4KM2,209.4KM2,34.6KM2,34.6KM2","岡山県山陽町
助言H16.12.27G0264",朝日航洋(株),"H16.11.11
H17.3.31",,
岡山県,"玉野市,",下水道計画,"既成図数値化,直接定位計算,数値図化","500,,500,,500","0.3KM2,0.2KM2,0.2KM2","岡山県玉野市
助言H16.12.21G0266",(株)パスコ,"H16.12.22
H17.3.22",,
岡山県,"総社市,",固定資産基礎資料作成,カラー撮影,4000,192.3KM2,"岡山県総社市
助言H16.12.21G0269",(株)パスコ,"H16.11.24
H17.3.28",,
岡山県,"岡山市,",地籍調査,"基準点,基準点","街区三角点,,街区多角点","17.1KM2,17.1KM2","土地?水資源局国土調査課
助言H17.1.7G0278",(株)エイトコンサルタント,"H16.9.27
H17.1.27",,
岡山県,"岡山市,",地籍調査,"基準点,基準点","街区三角点,,街区多角点","21.0KM2,21.0KM2","土地?水資源局国土調査課
助言H17.1.7G0279",(株)アイェスコンサルタント,"H16.9.27
H17.2.21",,
岡山県,"倉敷市,",地籍調査,"基準点,基準点","街区三角点,,街区多角点","28.7KM2,28.7KM2","土地?水資源局国土調査課
助言H17.1.7G0280",(株)ウェスコ,"H16.9.27
H17.3.9",,
岡山県,"鴨方町,",土地区画整理,"基準点,基準点","2級,,3級","2point,2point","岡山県鴨方町
助言H17.1.19G0293",(有)渋田測量事務所,"H17.1.19
H17.3.31",,
岡山県,"落合町,",都市計画,"既成図数値化,座標変換,写測修正,数値図化","2500,,2500,,2500,,2500","0.1KM2,0.1KM2,0.1KM2,5.9KM2","岡山県落合町
助言H17.1.21G0299",アジア航測(株),"H16.11.9
H17.3.31",,
岡山県,"岡山市,",河川計画および河川管理,水準,2級,49.7km,"中国地方整備局岡山河川事務所
助言H17.1.19G0303",(株)荒谷建設コンサルタント,"H17.1.19
H17.3.15",,
岡山県,"岡山市,",ほ場整備,"基準点,基準点,基準点","2級,,3級,,4級","5point,6point,31point","足守土地改良区
助言H17.2.7G0315",(株)ウェスコ,"H17.2.7
H17.3.31",,
岡山県,"日生町,熊山町,瀬戸町,吉永町,吉井町,佐伯町,赤坂町,山陽町,",砂防基盤図整備,"カラー撮影,空三,数値図化,直接定位計算,ディジタルオルソ","20000,,2500,,2500,,2500,,2500",847.0KM2,"岡山県東備地方振興局
助言H17.2.14G0317","(株)パスコ
中日本航空(株)
朝日航洋(株)
(株)ェイトコンサルタント
中電技術コンサルタント(株)
(株)ウェスコ
(株)荒谷建設コンサルタント
写測ェンジニアリング(株)","H17.2.10
H17.3.31",,
岡山県,"奥津町,",ダム管理,"カラー撮影,空三,数値図化,航空レーザ","12500,,2500,,2500,,","30.5KM2,22M,15.8KM2,51.5KM2","中国地方整備局苫田ダムエ事事務所
助言H17.2.22G0324",(株)パスコ,"H17.2.22
H17.3.31",,
岡山県,"倉敷市,",公共基準点測量,"基準点,基準点","2級,,3級","4point,3point","岡山県倉敷市
助言H17.3.8G0327",(株)なんば技研,"H17.2.28
H17.3.15",,
岡山県,"御津町,",世界測地系へ座標変換,"座標変換,座標変換","2級,,3級","61point,174point","岡山県御津町
助言H17.3.8G0328",日進測量(株),"H17.3.4
H17.3.7",,
岡山県,"倉敷市,",地籍調査,"座標変換,座標変換,座標変換","1級,,2級,,3級","2point,9point,8point","岡山県倉敷市
助言H17.3.29G0343",(株)ウェスコ,"H16.9.27
H17.3.31",,
岡山県,"岡山市,",地籍調査,座標変換,2級,1point,"中国地方整備局岡山河川事務所
助言H17.3.29G0348",(株)アイェスコンサルタント,"H16.9.27
H17.3.31",,
岡山県,"岡山市,",地籍調査,座標変換,2級,1point,"中国地方整備局岡山河川事務所
助言H17.3.29G0349",(株)エイトコンサルタント,"H16.9.27
H17.3.31",,
岡山県,"岡山市,",地籍調査,"座標変換,座標変換","1級,,2級","4point,3point","岡山県岡山市
助言H17.3.29G0350",(株)エイトコンサルタント,"H16.9.27
H17.3.31",,
