都道府県名,測量地域,測量目的,測量種別,縮尺・等級,事業量,測量計画機関（助言番号）,測量作業機関,実施時期,,2018.01.14修正
北海道,"白糠町,",その他,"基準点測量,基準点測量","２級,,３級","4point,1point","北海道釧路総合振興局 
助言　　　H25.11.6  A0600","株式会社小出コンサルタ
ント ","H25.11.1 
H26.1.17",,
北海道,"日高町,浦河町,",その他,基準点測量,２級,2point,"北海道胆振総合振興局 
助言　　　H25.11.6  A0601","北海道道路エンジニアリ
ング株式会社 ","H25.11.5 
H26.3.10",,
北海道,"余市町,",その他,"基準点測量,基準点測量","１級,,３級","4point,8point","北海道後志総合振興局 
助言　　　H25.11.6  A0602",北山測量設計株式会社 ,"H25.11.5 
H25.12.20",,
北海道,"奥尻町,",その他,基準点測量,３級,1point,"北海道開発局函館開発建設部 
助言　　　H25.11.6  A0603",道南測量設計株式会社 ,"H25.11.5 
H25.12.27",,
北海道,"士別市,",その他,基準点測量,２級,6point,"北海道上川総合振興局 
助言　　　H25.11.5  A0604","株式会社イズム・グリー
ン ","H25.10.30 
H26.3.20",,
北海道,"上川町,",その他,基準点測量,３級,7point,"北海道上川町 
助言　　　H25.11.5  A0605","有限会社美成測地サー
ビス ","H25.10.31 
H25.11.30",,
北海道,"札幌市,",その他,"航空レーザ測量,数値撮影(デジタル),数値図化(同時調整含む),写真地図作成(デジタルオルソ)","1000,,20,,2500,,2500","71.5KM2,71.5KM2,66.7KM2,71.5KM2","北海道開発局札幌開発建設部 
助言　　　H25.11.7  A0606","株式会社シン技術コンサ
ル ","H25.10.17 
H26.3.6",,
北海道,"弟子屈町,",その他,基準点測量,２級,5point,"北海道開発局釧路開発建設部 
助言　　　H25.11.6  A0607",アルスマエヤ株式会社 ,"H25.11.1 
H26.3.17",,
北海道,"赤平市,",その他,基準点測量,３級,14point,"北海道赤平市 
助言　　　H25.11.8  A0608","株式会社シン技術コンサ
ル ","H25.11.11 
H26.2.20",,
北海道,"池田町,上士幌町,",その他,"航空レーザ測量,航空レーザ測量,写真地図作成(デジタルオルソ)","1000,,2500,,2500","3KM2,12.9KM2,12.9KM2","北海道十勝総合振興局 
助言　　　H25.11.11  A0609","株式会社シン技術コンサ
ル ","H25.11.6 
H26.2.10",,
北海道,"空白,",総合計画,"数値撮影(デジタル),写真地図作成(デジタルオルソ)","18,,2500","80.65KM2,80.65KM2","北海道室蘭市 
助言　　　H25.11.7  A0610",アジア航測株式会社 ,"H25.11.6 
H26.3.31",,
北海道,"滝川市,",道路計画,MMS計測,500,76.8KM2,"北海道滝川市 
助言　　　H25.11.15  A0611",株式会社ＧＩＳ北海道 ,"H25.11.2 
H25.11.29",,
北海道,"中富良野町,",その他,基準点測量,３級,2point,"北海道上川総合振興局 
助言　　　H25.11.8  A0612","株式会社北海道水工コ
ンサルタンツ ","H25.11.4 
H26.3.20",,
北海道,"幌延町,",その他,"基準点測量,基準点測量","１級,,３級","5point,33point","北海道宗谷総合振興局 
助言　　　H25.11.8  A0613","株式会社中神土木設計
事務所 ","H25.11.4 
H26.3.20",,
北海道,"旭川市,",その他,復旧測量(基準点),３級,2point,"北海道上川総合振興局 
助言　　　H25.11.8  A0614","共和コンサルタント株式
会社 ","H25.11.6 
H26.3.20",,
北海道,"新ひだか町,新冠町,日高町,",その他,"数値撮影(デジタル),同時調整","12,,1000","202KM2,202KM2","北海道開発局室蘭開発建設部 
助言　　　H25.11.8  A0615",国際航業株式会社 ,"H25.11.6 
H26.1.10",,
北海道,"京極町,",その他,"基準点測量,基準点測量","２級,,３級","3point,2point","北海道後志総合振興局 
助言　　　H25.11.8  A0616",北海航測株式会社 ,"H25.11.7 
H25.12.20",,
北海道,"積丹町,",その他,基準点測量,３級,2point,"北海道開発局小樽開発建設部 
助言　　　H25.11.8  A0617",島口測量設計株式会社 ,"H25.11.7 
H26.1.21",,
北海道,"洞爺湖町,",その他,基準点測量,３級,3point,"北海道開発局室蘭開発建設部 
助言　　　H25.11.12  A0618","道建コンサルタント株式
会社 ","H25.11.8 
H26.2.28",,
北海道,"名寄市,",その他,復旧測量(基準点),街区三角点,1point,"北海道名寄市 
助言　　　H25.11.11  A0619","グローバルプラネット有
限会社 ","H25.11.19 
H26.3.19",,
北海道,"美唄市,",その他,"基準点測量,基準点測量","１級,,３級","1point,19point","北海道空知総合振興局 
助言　　　H25.11.15  A0620","内外エンジニアリング北
海道株式会社 ","H25.11.7 
H26.3.10",,
北海道,"江別市,",その他,"基準点測量,基準点測量","２級,,３級","1point,1point","北海道空知総合振興局 
助言　　　H25.11.15  A0621","株式会社ケーエッチアイ
札幌一般測量 ","H25.11.9 
H26.3.20",,
北海道,"斜里町,",その他,基準点測量,３級,2point,"北海道オホーツク総合振興局 
助言　　　H25.11.13  A0622",株式会社テクノ ,"H25.10.23 
H26.3.20",,
北海道,"音更町,",その他,基準点測量,３級,8point,"北海道十勝総合振興局 
助言　　　H25.11.13  A0623",ダイシン設計株式会社 ,"H25.11.8 
H25.12.20",,
北海道,"弟子屈町,",その他,基準点測量,２級,4point,"北海道開発局釧路開発建設部 
助言　　　H25.11.13  A0624","内外エンジニアリング北
海道株式会社 ","H25.11.7 
H26.3.20",,
北海道,"標茶町,",その他,基準点測量,２級,3point,"北海道開発局釧路開発建設部 
助言　　　H25.11.13  A0625","株式会社小出コンサルタ
ント ","H25.11.8 
H26.2.14",,
北海道,"広尾町,",その他,基準点測量,２級,2point,"北海道開発局帯広開発建設部 
助言　　　H25.11.13  A0626","アラヤ総合設計株式会
社 ","H25.11.9 
H26.1.20",,
北海道,"足寄町,",その他,"基準点測量,基準点測量,基準点測量","２級,,３級,,４級","2point,6point,70point","北海道足寄町 
助言　　　H25.11.15  A0627",株式会社高崎 ,"H25.10.8 
H25.12.13",,
北海道,"弟子屈町,",その他,基準点測量,２級,5point,"北海道開発局釧路開発建設部 
助言　　　H25.11.13  A0628","株式会社小出コンサルタ
ント ","H25.11.9 
H26.3.17   ",,
北海道,"芽室町,",その他,基準点測量,２級,3point,"北海道十勝総合振興局 
助言　　　H25.11.15  A0629","株式会社ルーラルエンジ
ニア ","H25.11.9 
H26.3.10",,
北海道,"釧路市,",その他,基準点測量,３級,1point,"北海道釧路市 
助言　　　H25.11.14  A0630",有限会社護晃測量企画 ,"H25.11.12 
H25.11.22",,
北海道,"鷹栖町,",その他,"数値撮影(デジタル),数値図化,写真地図作成(デジタルオルソ)","16,,1000,,1000","26.6KM2,9.3KM2,9.3KM2","北海道開発局旭川開発建設部 
助言　　　H25.11.14  A0631","株式会社北海道朝日航
洋 ","H25.9.26 
H26.2.13",,
北海道,"函館市,",その他,"基準点測量,基準点測量","１級,,３級","1point,2point","北海道渡島総合振興局 
助言　　　H25.11.14  A0632","日鉄鉱コンサルタント株
式会社 ","H25.11.12 
H26.3.10",,
北海道,"白老町,",その他,"基準点測量,基準点測量","１級,,３級","2point,4point","北海道胆振総合振興局 
助言　　　H25.11.14  A0633",株式会社菅原測量設計 ,"H25.11.12 
H26.1.30",,
北海道,"七飯町,",その他,基準点測量,３級,3point,"北海道七飯町 
助言　　　H25.11.14  A0634",株式会社東鵬開発 ,"H25.11.13 
H26.3.10",,
北海道,"神恵内村,",その他,"基準点測量,基準点測量,水準測量,数値撮影(デジタル),水準測量,数値図化(同時調整含む)","１級,,３級,,３級,,13,,簡級,,1000","3point,12point,0.8km,6.26KM2,7.56km,1.33KM2","北海道後志総合振興局 
助言　　　H25.11.15  A0635","株式会社シン技術コンサ
ル ","H25.11.13 
H26.3.20",,
北海道,"北見市,",基準点管理,基準点測量,３級,1point,"北海道北見市 
助言　　　H25.11.15  A0636","有限会社旭日測量設計
事務所 ","H25.11.18 
H25.12.17",,
北海道,"小平町,",その他,"基準点測量,基準点測量","２級,,３級","2point,2point","北海道留萌振興局 
助言　　　H25.11.15  A0637","株式会社北建コンサルタ
ント ","H25.11.13 
H26.1.10",,
北海道,"札幌市,",その他,"基準点測量,基準点測量","３級,,４級","9point,52point","北海道開発局札幌開発建設部
札幌道路事務所 
助言　　　H25.11.20  A0638",有限会社協進測量 ,"H25.10.26 
H26.2.17",,
北海道,"釧路市,",その他,"基準点測量,基準点測量","２級,,３級","3point,2point","北海道釧路総合振興局 
助言　　　H25.11.15  A0639",有限会社柴田測量社 ,"H25.11.20 
H26.2.20",,
北海道,"木古内町,",その他,基準点測量,３級,3point,"北海道渡島総合振興局 
助言　　　H25.11.15  A0640",株式会社シビテック ,"H25.11.14 
H26.3.10",,
北海道,"弟子屈町,",その他,"基準点測量,基準点測量","２級,,３級","4point,3point","北海道開発局釧路開発建設部 
助言　　　H25.11.19  A0641",株式会社農土コンサル ,"H25.11.13 
H25.12.20",,
北海道,"弟子屈町,",その他,"基準点測量,基準点測量","２級,,３級","3point,2point","北海道開発局釧路開発建設部 
助言　　　H25.11.19  A0642","五大建設コンサルタント
株式会社 ","H25.11.13 
H26.3.17",,
北海道,"弟子屈町,",その他,基準点測量,２級,2point,"北海道開発局釧路開発建設部 
助言　　　H25.11.19  A0643","北王コンサルタント株式
会社 ","H25.11.13 
H26.3.17",,
北海道,"弟子屈町,",その他,"基準点測量,基準点測量","２級,,３級","5point,2point","北海道開発局釧路開発建設部 
助言　　　H25.11.19  A0644",株式会社農土コンサル ,"H25.11.13 
H25.12.20",,
北海道,"北見市,",基準点管理,基準点測量,３級,1point,"北海道北見市 
助言　　　H25.11.19  A0645",株式会社ディ・エス・ジー ,"H25.11.15 
H25.12.20",,
北海道,"滝川市,",その他,基準点測量,３級,1point,"北海道空知総合振興局 
助言　　　H25.11.20  A0646",扇コンサル株式会社 ,"H25.11.20 
H25.12.10",,
北海道,"大空町,",その他,基準点測量,２級,3point,"北海道オホーツク総合振興局 
助言　　　H25.11.21  A0647",株式会社ムラコシ ,"H25.11.13 
H26.3.20",,
北海道,"根室市,",その他,基準点測量,２級,6point,"北海道開発局釧路開発建設部 
助言　　　H25.11.21  A0648","株式会社イーエス総合研
究所 ","H25.11.13 
H26.3.13",,
北海道,"根室市,",その他,基準点測量,２級,2point,"北海道開発局釧路開発建設部 
助言　　　H25.11.21  A0649",株式会社農土コンサル ,"H25.11.13 
H26.3.11",,
北海道,"根室市,",その他,基準点測量,２級,7point,"北海道開発局釧路開発建設部 
助言　　　H25.11.21  A0650","内外エンジニアリング北
海道株式会社 ","H25.11.13 
H26.3.19",,
北海道,"中富良野町,",その他,基準点測量,３級,2point,"北海道開発局旭川開発建設部 
助言　　　H25.11.20  A0651","東光コンサルタント株式
会社 ","H25.11.20 
H26.3.21",,
北海道,"今金町,",その他,"数値撮影(デジタル),数値図化(同時調整含む)","16,,2500","28.7KM2,4.6KM2","北海道開発局函館開発建設部 
助言　　　H25.11.25  A0652","株式会社北海道朝日航
洋 ","H25.11.21 
H26.1.31",,
北海道,"釧路市,",その他,基準点測量,３級,1point,"北海道釧路市 
助言　　　H25.11.21  A0653",有限会社護晃測量企画 ,"H25.11.21 
H26.3.17",,
北海道,"士別市,",その他,"復旧測量(基準点),復旧測量(水準)","２級,,２級","2point,2point","北海道開発局旭川開発建設部 
助言　　　H25.11.25  A0654","株式会社アサヒ建設コン
サルタント ","H25.11.19 
H25.12.20",,
北海道,"芦別市,",その他,基準点測量,２級,1point,"北海道空知総合振興局 
助言　　　H25.11.26  A0655","株式会社田西設計コン
サル ","H25.11.20 
H25.12.10",,
北海道,"仁木町,",その他,基準点測量,３級,7point,"北海道後志総合振興局 
助言　　　H25.11.27  A0656","北海道総合企画コンサ
ルタント株式会社 ","H25.11.25 
H26.2.28",,
北海道,"白老町,",その他,基準点測量,２級,2point,"北海道開発局室蘭開発建設部 
助言　　　H25.11.27  A0657","道建コンサルタント株式
会社 ","H25.11.25 
H26.3.3",,
北海道,"根室市,",その他,基準点測量,２級,6point,"北海道開発局釧路開発建設部 
助言　　　H25.11.26  A0658",株式会社ズコーシャ ,"H25.11.20 
H26.3.19",,
北海道,"根室市,",その他,基準点測量,２級,4point,"北海道開発局釧路開発建設部 
助言　　　H25.11.26  A0659   ","北王コンサルタント株式
会社 ","H25.11.20 
H26.3.17",,
北海道,"中標津町,別海町,",その他,"基準点測量,基準点測量","１級,,３級","3point,14point","北海道釧路総合振興局 
助言　　　H25.11.26  A0660","株式会社シー・イー・
サービス ","H25.11.25 
H26.3.10",,
北海道,"根室市,",その他,基準点測量,３級,8point,"北海道開発局釧路開発建設部 
助言　　　H25.11.26  A0661","ＮＴＣコンサルタンツ株式
会社 ","H25.11.19 
H26.3.18",,
北海道,"羽幌町,",その他,"基準点測量,基準点測量","１級,,３級","3point,1point","北海道留萌振興局 
助言　　　H25.11.26  A0662",北電総合設計株式会社 ,"H25.11.22 
H26.3.20",,
北海道,"釧路市,",その他,基準点測量,２級,2point,"北海道釧路総合振興局 
助言　　　H25.11.27  A0663","株式会社小出コンサルタ
ント ","H25.12.2 
H26.3.10",,
北海道,"北広島市,",その他,基準点測量,３級,1point,"北広島市土地開発公社 
助言　　　H25.11.27  A0664",清水建設株式会社 ,"H25.12.2 
H25.12.26",,
北海道,"釧路市,",道路計画,基準点測量,１級,2point,"北海道釧路市 
助言　　　H25.11.28  A0665",株式会社松木測量設計 ,"H25.11.22 
H26.1.30",,
北海道,"函館市,",その他,基準点測量,２級,4point,"北海道開発局函館開発建設部 
助言　　　H25.11.29  A0666","株式会社薄田測量設計
事務所 ","H25.11.28 
H26.3.18",,
