都道府県名,測量地域,測量目的,測量種別,縮尺・等級,事業量,測量計画機関（助言番号）,測量作業機関,実施時期,,2018.01.14修正
北海道,"沼田町,",土地改良,基準点測量,３級,15point,"北海道空知総合振興局 
助言　　　H23.6.30  A0138","株式会社よしだ設計コン
サルタント ","H23.7.1 
H24.2.10",,
北海道,"札幌市,",砂防計画,基準点測量,３級,3point,"北海道空知総合振興局 
助言　　　H23.7.1  A0139","国土防災技術北海道株
式会社 ","H23.6.30 
H24.1.29",,
北海道,"深川市,",土地改良,基準点測量,３級,2point,"北海道空知総合振興局 
助言　　　H23.7.1  A0140","メルテックコンサルタント
株式会社 ","H23.6.25 
H23.8.10",,
北海道,"せたな町,",道路計画,基準点測量,３級,4point,"北海道開発局函館開発建設部 
助言　　　H23.7.1  A0141",株式会社開発工営社 ,"H23.6.28 
H23.7.30",,
北海道,"沼田町,",土地改良,基準点測量,３級,14point,"北海道空知総合振興局 
助言　　　H23.7.4  A0142","株式会社田西設計コン
サル ","H23.7.1 
H23.8.31",,
北海道,"沼田町,",土地改良,"基準点測量,基準点測量","１級,,３級","1point,37point","北海道空知総合振興局 
助言　　　H23.7.4  A0143","株式会社ルーラルエンジ
ニア ","H23.6.28 
H24.2.29",,
北海道,"北竜町,",土地改良,基準点測量,３級,17point,"北海道空知総合振興局 
助言　　　H23.7.4  A0144",株式会社北開測地 ,"H23.6.29 
H24.1.30",,
北海道,"枝幸町,",道路計画,基準点測量,３級,6point,"北海道枝幸町 
助言　　　H23.7.4  A0145",株式会社ズコーシャ ,"H23.6.30 
H23.7.20",,
北海道,"利尻町,",砂防計画,"数値撮影(デジタル),水準測量,数値図化","13,,簡級,,１０００","23.6KM2,4km,0.7KM2","北海道宗谷総合振興局 
助言　　　H23.7.7  A0146","株式会社シン技術コンサ
ル ","H23.6.28 
H23.12.20",,
北海道,"稚内市,",総合計画,数値撮影(デジタル),20,1126.5KM2,"北海道稚内市 
助言　　　H23.7.7  A0147",株式会社ＧＩＳ北海道 ,"H23.6.28 
H24.3.31",,
北海道,"斜里町,羅臼町,",砂防計画,"基準点測量,数値撮影(デジタル),数値撮影(デジタル),数値図化","３級,,13,,20,,１０００","6point,4KM2,52.9KM2,0.3KM2","北海道オホーツク総合振興局 
助言　　　H23.7.7  A0148","株式会社シン技術コンサ
ル ","H23.5.25 
H23.12.20",,
北海道,"北竜町,",土地改良,基準点測量,３級,2point,"北海道空知総合振興局 
助言　　　H23.7.7  A0149",益村測量設計株式会社 ,"H23.6.14 
H24.1.30",,
北海道,"積丹町,",道路管理,"基準点測量,基準点測量","１級,,３級","2point,3point","北海道後志総合振興局 
助言　　　H23.7.7  A0150",中央測建株式会社 ,"H23.7.1 
H23.8.30",,
北海道,"美瑛町,",土地改良,"基準点測量,基準点測量","２級,,３級","6point,5point","北海道上川総合振興局 
助言　　　H23.7.7  A0151","やまざきコンサルタント株
式会社 ","H23.7.1 
H23.10.20",,
北海道,"共和町,",都市計画,修正測量,2500,6KM2,"北海道共和町 
助言　　　H23.7.7  A0152","株式会社シン技術コンサ
ル ","H23.6.2 
H24.1.21",,
北海道,"芦別市,",河川管理,基準点測量,３級,2point,"北海道空知総合振興局 
助言　　　H23.7.7  A0153",株式会社開発工営社 ,"H23.6.10 
H23.10.20",,
北海道,"根室市,",その他,"基準点測量,基準点測量,路線測量","３級,,４級,,","2point,15point,0.95km","北海道開発局釧路開発建設部 
助言　　　H23.7.7  A0154",株式会社プラテック ,"H23.7.1 
H23.10.11",,
北海道,"北竜町,",土地改良,基準点測量,３級,10point,"北海道空知総合振興局 
助言　　　H23.7.7  A0155",扇コンサル株式会社 ,"H23.6.27 
H23.11.30",,
北海道,"沼田町,",土地改良,基準点測量,３級,20point,"北海道空知総合振興局 
助言　　　H23.7.7  A0156","株式会社ルーラルエンジ
ニア ","H23.7.2 
H24.3.19",,
北海道,"真狩村,",農地開発,基準点測量,３級,30point,"北海道後志総合振興局 
助言　　　H23.7.7  A0157",ＨＲＳ株式会社 ,"H23.7.15 
H23.3.2   ",,
北海道,"新冠町,",砂防計画,"基準点測量,基準点測量","２級,,３級","3point,6point","北海道胆振総合振興局 
助言　　　H23.7.7  A0158",アルファ計画株式会社 ,"H23.6.22 
H23.10.31",,
北海道,"蘭越町,",土地改良,基準点測量,３級,4point,"北海道後志総合振興局 
助言　　　H23.7.7  A0159","株式会社田西設計コン
サル ","H23.7.5 
H24.1.31",,
北海道,"幕別町,",道路用地,基準点測量,２級,1point,"北海道十勝総合振興局 
助言　　　H23.7.11  A0160","アラヤ総合設計株式会
社 ","H23.6.22 
H23.9.12",,
北海道,"標茶町,",道路用地,基準点測量,２級,3point,"北海道標茶町 
助言　　　H23.7.11  A0161",株式会社松木測量設計 ,"H23.7.11 
H24.1.30",,
北海道,"美瑛町,",道路計画,基準点測量,３級,18point,"北海道美瑛町 
助言　　　H23.7.11  A0162","株式会社アサヒ建設コン
サルタント ","H23.6.21 
H23.7.25",,
北海道,"八雲町,",その他,"基準点測量,基準点測量","１級,,３級","1point,1point","北海道渡島総合振興局 
助言　　　H23.7.11  A0163","株式会社東亜エンジニア
リング ","H23.7.1 
H23.7.30",,
北海道,"新得町,",農地開発,基準点測量,３級,8point,"北海道十勝総合振興局 
助言　　　H23.7.11  A0164","アラヤ総合設計株式会
社 ","H23.7.12 
H23.7.29",,
北海道,"当別町,江別市,",河川管理,基準点測量,３級,4point,"北海道開発局札幌開発建設部 
助言　　　H23.7.11  A0165",千廣測量株式会社 ,"H23.7.11 
H23.10.31",,
北海道,"幌加内町,",河川管理,基準点測量,３級,1point,"北海道開発局札幌開発建設部 
助言　　　H23.7.11  A0166","スミセキ・ジオテクノ株式
会社 ","H23.7.13 
H23.10.3",,
北海道,"古平町,",道路管理,"基準点測量,基準点測量","１級,,３級","2point,3point","北海道後志総合振興局 
助言　　　H23.7.11  A0167","株式会社ケーエッチアイ
札幌一般測量 ","H23.7.7 
H23.8.30",,
北海道,"美瑛町,",道路計画,基準点測量,３級,8point,"北海道美瑛町 
助言　　　H23.7.11  A0168",旭川設計測量株式会社 ,"H23.6.21 
H24.2.29",,
北海道,"猿払村,",農地開発,基準点測量,１級,3point,"北海道開発局稚内開発建設部 
助言　　　H23.7.11  A0169",株式会社農土コンサル ,"H23.7.5 
H23.10.17",,
北海道,"釧路市,",河川管理,"基準点測量,水準測量","２級,,３級","1point,0.4km","北海道開発局釧路開発建設部 
助言　　　H23.7.11  A0170","東邦コンサルタント株式
会社 ","H23.7.20 
H23.11.30",,
北海道,"沼田町,",土地改良,"基準点測量,基準点測量","１級,,３級","2point,24point","北海道空知総合振興局 
助言　　　H23.7.11  A0171","株式会社北海道農業建
設コンサルタント ","H23.7.8 
H23.10.31",,
北海道,"留萌市,",ほ場整備,基準点測量,２級,13point,"北海道留萌振興局 
助言　　　H23.7.11  A0172","やまざきコンサルタント株
式会社 ","H23.7.8 
H23.11.30",,
北海道,"上士幌町,",砂防計画,"基準点測量,基準点測量","１級,,３級","6point,26point","北海道十勝総合振興局 
助言　　　H23.7.11  A0173","株式会社シン技術コンサ
ル ","H23.7.9 
H23.11.30",,
北海道,"安平町,",道路用地,"基準点測量,基準点測量","１級,,３級","1point,2point","北海道安平町 
助言　　　H23.7.20  A0174",沼田測量設計株式会社 ,"H23.7.9 
H23.10.28",,
北海道,"泊村,",道路計画,基準点測量,３級,3point,"北海道後志総合振興局 
助言　　　H23.7.20  A0175",島口測量設計株式会社 ,"H23.7.25 
H23.8.10",,
北海道,"上川町,",道路計画,基準点測量,３級,1point,"北海道上川町 
助言　　　H23.7.20  A0176","東光コンサルタント株式
会社 ","H23.7.12 
H23.9.9",,
北海道,"深川市,",都市計画,数値図化,2500,25.49KM2,"北海道深川市 
助言　　　H23.7.20  A0177",株式会社ＧＩＳ北海道 ,"H23.6.24 
H24.1.31",,
北海道,"美瑛町,",都市計画,数値図化,2500,18KM2,"北海道美瑛町 
助言　　　H23.7.20  A0178","株式会社北海道朝日航
洋 ","H23.7.7 
H23.12.15",,
北海道,"黒松内町,寿都町,",河川計画,"基準点測量,基準点測量","１級,,３級","4point,18point","北海道後志総合振興局 
助言　　　H23.7.20  A0179",北山測量設計株式会社 ,"H23.7.2 
H23.11.30",,
北海道,"名寄市,",ほ場整備,基準点測量,３級,5point,"北海道上川総合振興局 
助言　　　H23.7.20  A0180","株式会社協和コンサルタ
ント ","H23.7.12 
H23.11.30",,
北海道,"枝幸町,",都市計画,修正測量,2500,9.2KM2,"北海道枝幸町 
助言　　　H23.7.25  A0181","株式会社シン技術コンサ
ル ","H23.7.12 
H24.3.16",,
北海道,"今金町,",河川用地,基準点測量,３級,4point,"北海道渡島総合振興局 
助言　　　H23.7.25  A0182",道南測量設計株式会社 ,"H23.7.13 
H23.9.30",,
北海道,"美瑛町,",河川計画,"基準点測量,基準点測量","１級,,３級","3point,10point","北海道上川総合振興局 
助言　　　H23.7.25  A0183","新栄コンサルタント株式
会社 ","H23.7.13 
H23.9.30",,
北海道,"沼田町,",土地改良,"基準点測量,基準点測量","１級,,３級","1point,39point","北海道空知総合振興局 
助言　　　H23.7.25  A0184",ダイシン設計株式会社 ,"H23.7.13 
H24.3.9",,
北海道,"沼田町,",土地改良,基準点測量,３級,28point,"北海道空知総合振興局 
助言　　　H23.7.25  A0185",北海航測株式会社 ,"H23.7.15 
H23.11.30",,
北海道,"上ノ国町,",農地開発,"基準点測量,基準点測量","３級,,４級","43point,150point","北海道檜山振興局 
助言　　　H23.7.25  A0186",道南測量設計株式会社 ,"H23.7.25 
H23.9.9",,
北海道,"南幌町,",土地改良,基準点測量,３級,18point,"北海道空知総合振興局 
助言　　　H23.7.25  A0187",株式会社みずほ栄設計 ,"H23.7.14 
H24.2.10",,
北海道,"標津町,標茶町,",道路計画,"カラー撮影(フィルム),数値図化,空中三角測量,水準測量","８０００,,１０００,,１０００,,簡級","9.53KM2,2.3KM2,7point,16.7km","北海道開発局釧路開発建設部 
助言　　　H23.7.25  A0188",株式会社八州 ,"H23.7.8 
H24.2.16",,
北海道,"奈井江町,",土地改良,基準点測量,３級,13point,"北海道空知総合振興局 
助言　　　H23.7.25  A0189","内外エンジニアリング北
海道株式会社 ","H23.7.19 
H24.3.19",,
北海道,"七飯町,",砂防計画,"基準点測量,基準点測量","１級,,３級","1point,5point","北海道渡島総合振興局 
助言　　　H23.7.25  A0190   ",株式会社ツカサ技研 ,"H23.7.15 
H23.9.30",,
北海道,"羽幌町,",その他,"基準点測量,基準点測量","１級,,３級","2point,1point","北海道留萌振興局 
助言　　　H23.7.25  A0191",エイコー技研株式会社 ,"H23.7.15 
H23.8.20",,
北海道,"滝川市,",土地改良,基準点測量,３級,2point,"北海道空知総合振興局 
助言　　　H23.7.25  A0192","株式会社帝国設計事務
所 ","H23.7.19 
H23.11.30",,
北海道,"八雲町,",その他,基準点測量,１級,2point,"北海道開発局函館開発建設部 
助言　　　H23.7.25  A0193",株式会社東鵬開発 ,"H23.7.20 
H23.8.22",,
北海道,"稚内市,",道路用地,"基準点測量,基準点測量","２級,,３級","1point,2point","北海道宗谷総合振興局 
助言　　　H23.7.25  A0194",宗谷測量株式会社 ,"H23.7.13 
H23.10.31",,
北海道,"南幌町,",土地改良,基準点測量,３級,10point,"北海道空知総合振興局 
助言　　　H23.7.25  A0195","株式会社創生コンサルタ
ント ","H23.7.20 
H24.2.10",,
北海道,"遠軽町,",道路計画,"基準点測量,基準点測量","１級,,２級","1point,2point","北海道遠軽町 
助言　　　H23.7.25  A0196",ダイシン設計株式会社 ,"H23.7.20 
H23.9.30",,
北海道,"美瑛町,",道路計画,基準点測量,３級,1point,"北海道美瑛町 
助言　　　H23.7.26  A0197",株式会社日興ジオテック ,"H23.7.22 
H23.12.20",,
北海道,"北見市,",土地改良,基準点測量,３級,12point,"北海道オホーツク総合振興局 
助言　　　H23.7.26  A0198",東和工研株式会社 ,"H23.7.20 
H24.3.19",,
北海道,"沼田町,",土地改良,"基準点測量,基準点測量","１級,,３級","1point,21point","北海道空知総合振興局 
助言　　　H23.7.26  A0199","株式会社香島コンサルタ
ント ","H23.5.24 
H24.2.10",,
北海道,"豊富町,",土地改良,基準点測量,２級,2point,"北海道開発局稚内開発建設部 
助言　　　H23.7.26  A0200",株式会社農土コンサル ,"H23.7.21 
H23.12.13",,
北海道,"音更町,",農道管理,基準点測量,３級,6point,"北海道十勝総合振興局 
助言　　　H23.7.26  A0201","北王コンサルタント株式
会社 ","H23.7.21 
H23.12.9",,
北海道,"利尻富士町,",砂防計画,数値撮影(デジタル),18,34.4KM2,"北海道宗谷総合振興局 
助言　　　H23.7.26  A0202","株式会社シン技術コンサ
ル ","H23.7.21 
H23.12.20",,
北海道,"蘭越町,",河川用地,基準点測量,３級,8point,"北海道開発局小樽開発建設部 
助言　　　H23.7.26  A0203",株式会社エクサ設計 ,"H23.7.21 
H23.11.29",,
北海道,"知内町,",河川管理,"基準点測量,基準点測量","１級,,３級","3point,6point","北海道渡島総合振興局 
助言　　　H23.7.26  A0204",株式会社竹田測量設計 ,"H23.7.22 
H23.11.30",,
北海道,"鹿追町,",土地改良,基準点測量,４級,20point,"北海道十勝総合振興局 
助言　　　H23.7.27  A0205",株式会社北開測地 ,"H23.7.23 
H24.2.17",,
北海道,"旭川市,",河川管理,基準点測量,２級,1point,"北海道開発局旭川開発建設部 
助言　　　H23.7.27  A0206","株式会社アクセスフィー
ルド ","H23.7.26 
H23.9.27",,
北海道,"別海町,",農地開発,基準点測量,３級,5point,"北海道開発局釧路開発建設部 
助言　　　H23.8.2  A0207",株式会社ズコーシャ ,"H23.7.23 
H23.12.19",,
北海道,"北見市,",土地改良,基準点測量,３級,3point,"北海道オホーツク総合振興局 
助言　　　H23.8.2  A0208","株式会社創生コンサルタ
ント ","H23.8.1 
H24.1.30",,
北海道,"美瑛町,",砂防計画,"基準点測量,基準点測量","１級,,３級","3point,2point","北海道上川総合振興局 
助言　　　H23.8.2  A0209","株式会社協和コンサルタ
ント ","H23.7.27 
H23.12.20",,
