都道府県名,測量地域,測量目的,測量種別,縮尺・等級,事業量,測量計画機関（助言番号）,測量作業機関,実施時期
北海道,"浦河町,",その他,基準点測量,３級,2point,"北海道胆振総合振興局
助言　　　H26.9.17  A0417","株式会社細道コンサルタ
ント","H26.9.10
H26.12.1"
北海道,"むかわ町,",その他,基準点測量,２級,2point,"北海道胆振総合振興局
助言　　　H26.9.17  A0418","株式会社ホクスイ設計コ
ンサル","H26.9.9
H26.11.20"
北海道,"洞爺湖町,",その他,基準点測量,２級,2point,"北海道洞爺湖町
助言　　　H26.9.17  A0419","株式会社シビテック","H26.9.10
H26.9.30"
北海道,"上川町,",その他,"基準点測量,基準点測量","２級,,３級","3point,4point","北海道上川総合振興局
助言　　　H26.9.11  A0420","株式会社ケント技研","H26.9.9
H27.2.20"
北海道,"喜茂別町,",その他,"基準点測量,基準点測量","２級,,３級","3point,3point","北海道開発局小樽開発建設部
助言　　　H26.9.17  A0421","株式会社山調住建コンサ
ルタント","H26.9.11
H26.11.14"
北海道,"別海町,",その他,基準点測量,３級,5point,"北海道別海町
助言　　　H26.9.17  A0422","岩浅測量設計有限会社","H26.8.27
H26.11.10"
北海道,"北竜町,深川市,",その他,"基準点測量,基準点測量","２級,,３級","2point,6point","北海道開発局札幌開発建設部
助言　　　H26.9.26  A0423","明和測量工業株式会社","H26.9.16
H26.12.10"
北海道,"礼文町,",その他,基準点測量,３級,1point,"北海道宗谷総合振興局
助言　　　H26.9.26  A0424","北辰建設コンサルタント
株式会社","H26.9.16
H27.1.30"
北海道,"更別村,",その他,基準点測量,１級,1point,"北海道更別村
助言　　　H26.9.17  A0425","有限会社シツカワ測量","H26.9.12
H26.11.30"
北海道,"ニセコ町,",その他,"基準点測量,水準測量","１級,,３級","50point,21.2KM2","北海道開発局小樽開発建設部
助言　　　H26.9.19  A0426","株式会社アルト技研","H26.8.28
H26.12.5"
北海道,"厚真町,",その他,基準点測量,３級,2point,"北海道胆振総合振興局
助言　　　H26.9.19  A0427","沼田測量設計株式会社","H26.9.17
H26.11.25"
北海道,"喜茂別町,",その他,基準点測量,２級,3point,"北海道開発局小樽開発建設部
倶知安開発事務所
助言　　　H26.9.19  A0428","株式会社アイネス","H26.9.17
H27.1.19"
北海道,"雄武町,",道路計画,MMS計測,500,202.6km,"北海道雄武町
助言　　　H26.9.22  A0429","株式会社ＧＩＳ北海道","H26.9.17
H26.10.30"
北海道,"羽幌町,",その他,基準点測量,２級,2point,"北海道留萌振興局
助言　　　H26.9.19  A0430","株式会社イズム・グリーン","H26.9.16
H26.12.22"
北海道,"今金町,",その他,基準点測量,３級,2point,"北海道渡島総合振興局
助言　　　H26.9.19  A0431","株式会社測土開発","H26.9.18
H27.1.13"
北海道,"白老町,登別市,",その他,基準点測量,３級,3point,"北海道開発局室蘭開発建設部
助言　　　H26.9.26  A0432","日章測量設計株式会社","H26.9.18
H26.12.5"
北海道,"白老町,",その他,基準点測量,１級,1point,"北海道胆振総合振興局
助言　　　H26.9.26  A0433","東日本設計株式会社","H26.10.1
H27.1.20"
北海道,"北広島市,",その他,基準点測量,２級,3point,"北海道開発局札幌開発建設部
助言　　　H26.9.29  A0434","明成コンサルタント株式
会社","H26.9.19
H26.11.25"
北海道,"浦河町,",その他,基準点測量,３級,3point,"北海道開発局室蘭開発建設部
助言　　　H26.9.26  A0435","日新測量株式会社","H26.9.19
H26.12.4"
北海道,"別海町,",その他,基準点測量,３級,4point,"北海道開発局釧路開発建設部
助言　　　H26.9.22  A0436","北王コンサルタント株式
会社","H26.9.18
H27.1.28"
北海道,"美深町,",その他,基準点測量,３級,2point,"北海道上川総合振興局
助言　　　H26.9.24  A0437","嵯峨測量設計株式会社","H26.9.20
H27.2.27"
北海道,"東神楽町,",その他,"数値撮影(デジタル),写真地図作成(デジタルオルソ),数値図化","14.7,,2500,,2500","68.64KM2,68.64KM2,26KM2","北海道東神楽町
助言　　　H26.9.26  A0438","株式会社北海道朝日航
洋","H26.9.18
H27.3.30"
北海道,"恵庭市,",その他,基準点測量,２級,6point,"北海道開発局札幌開発建設部
助言　　　H26.10.1  A0439","株式会社東亜エンジニア
リング","H26.9.12
H26.10.20"
北海道,"神恵内村,",その他,基準点測量,３級,1point,"北海道後志総合振興局
助言　　　H26.9.29  A0440","株式会社シン技術コンサ
ル","H26.9.23
H27.3.2"
北海道,"網走市,",その他,"基準点測量,用地測量","４級,,","16point,0.74km","北海道オホーツク総合振興局
助言　　　H26.9.25  A0441","益村測量設計株式会社","H26.9.22
H26.11.28"
北海道,"旭川市,",その他,"基準点測量,基準点測量","２級,,３級","3point,2point","北海道上川総合振興局
助言　　　H26.9.26  A0442","旭川設計測量株式会社","H26.9.25
H27.1.30"
北海道,"利尻富士町,",その他,"数値撮影(デジタル),同時調整","13,,","15.73KM2,15.73KM2","北海道宗谷総合振興局
助言　　　H26.9.26  A0443","北海航測株式会社","H26.9.23
H27.2.20"
北海道,"羽幌町,",その他,"基準点測量,基準点測量","１級,,３級","1point,4point","北海道留萌振興局
助言　　　H26.9.29  A0444","株式会社アサヒ建設コン
サルタント","H26.9.22
H26.10.10"
北海道,"苫前町,",その他,"基準点測量,水準測量","２級,,３級","7point,2point","北海道開発局留萌開発建設部
助言　　　H26.9.29  A0445","旭川設計測量株式会社","H26.9.26
H27.3.12"
北海道,"余市町,仁木町,",その他,基準点測量,２級,5point,"北海道開発局小樽開発建設部
小樽道路事務所
助言　　　H26.9.30  A0446","スミセキ・ジオテクノ株式
会社","H26.10.6
H27.1.30"
北海道,"美瑛町,",その他,"数値撮影(デジタル),写真地図作成(デジタルオルソ)","20,,2500","1161.13KM2,667.16KM2","一般財団法人美瑛町農業振興
機構
助言　　　H26.9.30  A0447","株式会社シン技術コンサ
ル","H26.9.13
H27.3.31"
北海道,"千歳市,",その他,基準点測量,３級,3point,"北海道開発局札幌開発建設部
千歳道路事務所
助言　　　H26.10.2  A0448","千廣測量株式会社","H26.9.26
H26.10.31"
北海道,"松前町,",その他,"基準点測量,基準点測量","１級,,３級","2point,2point","北海道渡島総合振興局
助言　　　H26.9.30  A0449","株式会社東鵬開発","H26.9.26
H26.10.30"
北海道,"美幌町,津別町,",その他,基準点測量,２級,2point,"北海道開発局網走開発建設部
助言　　　H26.9.30  A0450","株式会社中神土木設計
事務所","H26.9.29
H26.11.20"
北海道,"北見市,",その他,基準点測量,２級,2point,"北海道開発局網走開発建設部
助言　　　H26.9.30  A0451","高野測量有限会社","H26.9.29
H26.11.17"
北海道,"湧別町,",その他,基準点測量,２級,1point,"北海道開発局網走開発建設部
助言　　　H26.9.30  A0452   ","東和工研株式会社","H26.9.29
H26.12.15"
北海道,"鹿追町,",その他,基準点測量,２級,14point,"北海道十勝総合振興局
助言　　　H26.9.30  A0453","内外エンジニアリング北
海道株式会社","H26.9.29
H27.3.20"
北海道,"標茶町,",その他,基準点測量,２級,2point,"北海道釧路総合振興局
助言　　　H26.9.30  A0454","有限会社渋谷測量社","H26.9.26
H26.12.19"
北海道,"中標津町,",その他,"基準点測量,基準点測量","２級,,３級","3point,4point","北海道釧路総合振興局
助言　　　H26.10.1  A0455","北海航測株式会社","H26.10.6
H27.2.20"
北海道,"別海町,",その他,"基準点測量,基準点測量","１級,,３級","2point,3point","北海道開発局釧路開発建設部
助言　　　H26.10.1  A0456","株式会社津村測量設計","H26.9.26
H26.12.3"
北海道,"浜中町,",その他,"基準点測量,基準点測量","２級,,３級","7point,1point","北海道開発局釧路開発建設部
助言　　　H26.10.1  A0457","株式会社小出コンサルタ
ント","H26.9.25
H27.2.13"
北海道,"白糠町,",その他,"基準点測量,基準点測量","２級,,３級","1point,9point","北海道開発局釧路開発建設部
助言　　　H26.10.1  A0458","小林技術コンサルタント
株式会社","H26.9.25
H27.1.29"
北海道,"大空町,",その他,"基準点測量,基準点測量","１級,,３級","1point,2point","北海道オホーツク総合振興局
助言　　　H26.10.1  A0459","株式会社巴設計","H26.9.29
H27.3.20"
北海道,"大空町,",その他,"基準点測量,基準点測量,基準点測量","１級,,２級,,３級","1point,1point,2point","北海道オホーツク総合振興局
助言　　　H26.10.1  A0460","サン技術コンサルタント株
式会社","H26.9.29
H27.3.20"
北海道,"佐呂間町,",その他,基準点測量,２級,3point,"北海道オホーツク総合振興局
助言　　　H26.10.1  A0461","サン技術コンサルタント株
式会社","H26.9.25
H27.1.30"
北海道,"中標津町,",その他,"基準点測量,基準点測量,基準点測量,用地測量","１級,,２級,,３級,,","5point,10point,5point,3.55km","北海道根室振興局
助言　　　H26.10.1  A0462","株式会社津村測量設計","H26.7.24
H26.12.10"
北海道,"石狩市,",その他,基準点測量,２級,4point,"北海道開発局札幌開発建設部
助言　　　H26.10.2  A0463","植田測量株式会社","H26.9.18
H26.12.5"
北海道,"豊富町,",その他,"基準点測量,基準点測量","３級,,２級","3point,2point","北海道宗谷総合振興局
助言　　　H26.10.3  A0464","株式会社ズコーシャ","H26.7.3
H27.3.20"
北海道,"幌加内町,",その他,基準点測量,２級,2point,"北海道上川総合振興局
助言　　　H26.10.3  A0465","北海道土木設計株式会
社","H26.9.29
H26.10.30"
北海道,"名寄市,",その他,基準点測量,３級,2point,"北海道上川総合振興局
助言　　　H26.10.3  A0466","株式会社巴設計","H26.10.1
H27.3.10"
北海道,"標茶町,",その他,基準点測量,２級,4point,"北海道釧路総合振興局
助言　　　H26.10.6  A0467","有限会社柴田測量社","H26.10.1
H26.12.19"
北海道,"釧路市,",その他,数値図化,2500,0.26KM2,"北海道釧路総合振興局
助言　　　H26.10.6  A0468","株式会社北海道技術コン
サルタント","H26.10.1
H27.3.10"
北海道,"紋別市,",その他,基準点測量,３級,3point,"北海道開発局網走開発建設部
興部道路事務所
助言　　　H26.10.6  A0469","北海設計株式会社","H26.10.1
H26.11.20"
北海道,"名寄市,",その他,基準点測量,２級,2point,"北海道上川総合振興局
助言　　　H26.10.3  A0470","株式会社北都測量社","H26.10.1
H27.1.30"
北海道,"美深町,名寄市,",その他,基準点測量,２級,2point,"北海道上川総合振興局
助言　　　H26.10.6  A0471","株式会社石田測量事務
所","H26.10.6
H27.1.30"
北海道,"江別市,",その他,基準点測量,３級,1point,"北海道開発局札幌開発建設部
助言　　　H26.10.6  A0472","大東測地株式会社","H26.10.3
H26.12.11"
北海道,"湧別町,",その他,基準点測量,３級,2point,"北海道オホーツク総合振興局
助言　　　H26.10.7  A0473","北成コンサルタント株式
会社","H26.10.6
H26.12.10"
北海道,"千歳市,",その他,基準点測量,２級,4point,"北海道開発局札幌開発建設部
助言　　　H26.10.9  A0474","スミセキ・ジオテクノ株式
会社","H26.8.28
H27.1.14"
北海道,"せたな町,",その他,基準点測量,２級,1point,"北海道渡島総合振興局
助言　　　H26.10.9  A0475","道南測量設計株式会社","H26.10.7
H27.1.30"
北海道,"七飯町,",その他,基準点測量,３級,1point,"北海道渡島総合振興局
助言　　　H26.10.10  A0476","株式会社玉川測量設計
事務所","H26.10.9
H27.1.30"
北海道,"札幌市,",その他,基準点測量,１級,5point,"北海道札幌市
助言　　　H26.10.15  A0477","株式会社サッコウ測地","H26.10.9
H27.1.10"
北海道,"月形町,",その他,"数値撮影(デジタル),同時調整,数値図化","20,,2500,,2500","152.01KM2,152.01KM2,107.91KM2","北海道月形町
助言　　　H26.10.17  A0478","株式会社シン技術コンサ
ル","H26.9.16
H27.3.20"
北海道,"雨竜町,",その他,"基準点測量,水準測量","１級,,３級","4point,25.2km","北海道開発局札幌開発建設部
助言　　　H26.10.15  A0479","株式会社ランドプランニン
グ","H26.10.9
H27.2.5"
