都道府県名,測量地域,測量目的,測量種別,縮尺・等級,事業量,計画機関,作業機関,自至時期,
埼玉県,"さいたま市,",地籍調査,"座標変換,座標変換,座標変換","1級,,2級,,3級","145point,109point,847point","さいたま市
助言H18.1.11C0499","太平洋航業(株)
塩川設計測量(株)
共和コンサルタント(株)
(株)大宮測技
埼玉コンサルタント(株)
都市開発設計(株)
カツミテクノ(株)
埼玉測量設計(株)
第一測量設計(株)
浦和測量設計(株)","H17.9.7
H18.2.13",
埼玉県,"熊谷市,",都市公園台帳,数値図化,1000,1.0KM2,"熊谷県土整備事務所
助言H18.1.13C0503",(株)パスコ,"H17.12.16
H18.2.20",
埼玉県,"桶川市,",亡失した―級基準点の再設,基準点,1級,1point,"桶川市
助言H18.1.23C0539",昭和(株),"H18.1.20
H18.2.10",
埼玉県,"伊奈町,",土地区園整理,基準点,3級,21point,"埼玉県伊奈新都市建設事務所
助言H18.1.23C0540",昭和(株),"H17.12.22
H18.3.28",
埼玉県,"川越市,",地籍調査,"基準点,基準点,基準点","1級,,2級,,3級","2point,9point,15point","川越市
助言H18.1.23C0542","三協測量設計(株)
高瀬測量設計(株)
(株)サンケイコンサルタント","H17.9.7
H18.2.13",
埼玉県,"鶴ヶ島市,",基準点の移設,基準点,2級,1point,"日高市
助言H18.1.25C0554",関東工営(株),"H18.1.25
H18.3.15",
埼玉県,"さいたま市,",都市計園,"基準点,基準点,基準点","2級,,3級,,3級","48point,212point,225point","さいたま市
助言H18.1.26C0560","(株)GIS関東
塩川設計測量(株)","H18.1.28
H18.3.31",
埼玉県,"宮代町,",固定資産資料,カラー撮影,ADS4020cm,16.0KM2,"宮代町
助言H18.1.30C0564",(株)パスコ,"H17.12.20
H18.3.10",
埼玉県,"桶川市,",土地区園整理,"基準点,基準点,基準点,基準点","2級,,2級改測,,3級,,3級改測","2point,2point,10point,1point","桶川市坂田東特定土地区圓整理組合
助言H18.2.2C0573",昭和(株),"H18.2.1
H18.3.20",
埼玉県,"行田市,鴻巣市,加須市,菖蒲町,蓮田市,さいたま市,",河川管理,水準,3級,31.7km,"独立行政法人水資源機構利根導水総合管理所
助言H18.2.9C0589",永代エンヂニヤリング(株),"H18.2.10
H18.3.14",
埼玉県,"東松山市,吉見町,",公園台帳,数値図化,1000,1.4KM2,"東松山県土整備事務所
助言H18.2.22C0597",国際航業(株),"H18.2.13
H18.3.10",
埼玉県,"川越市,",道路台帳,"基準点,基準点,基準点","2級,,3級,,4級","16point,25point,229point","関東地方整備局大宮国道事務所
助言H18.2.27C0600",測建技術(株),"H17.12.8
H18.3.24",
埼玉県,"鴻巣市,行田市,",道路台帳,"基準点,基準点,基準点,平板･修正","2級,,3級,,4級,,500","25point,37point,186point,0.1KM2","関東地方整備局大宮国道事務所
助言H18.2.27C0601",(株)こうそく,"H17.12.10
H18.3.24",
埼玉県,"三郷市,",地籍調査,"基準点,基準点","2級,,3級","3point,5point","さいたま地方法務局
助言H18.3.9C0618",埼玉公共嘱託登記土地家屋調査,"H18.3.1
H18.3.30",
埼玉県,"春日部市,杉戸町,",道路台帳,"基準点,基準点,基準点","2級,,3級,,4級","23point,35point,174point","関東地方整備局大宮国道事務所
助言H18.3.9C0620",(株)ハ州,"H17.12.8
H18.3.24",
埼玉県,"騎西町,",土地区園整理,"基準点,平板","4級,,500","12point,","騎西町新道上土地区園整理組合
助言H18.3.9C0622",(株)アドバンス,"H18.3.3
H19.3.31",
埼玉県,"幸手市,",固定資産税評価,カラー撮影,ADS4020cm,34.0KM2,"幸手市
助言H18.3.14C0630",(株)パスコ,"H17.12.20
H18.3.10",
埼玉県,"川島町,",地籍調査,"基準点,基準点,基準点","1級,,2級,,3級","38point,11point,176point","川島町
助言H18.3.28C0660",(株)ミカミ,"H18.2.23
H18.10.31",
埼玉県,"さいたま市,",道路台帳,"基準点,基準点,基準点","2級,,3級,,4級","10point,13point,124point","大宮国道事務所
助言H18.3.31C0667",(株)ハ州,"H18.3.8
H18.3.31",
埼玉県,"富士見市,志木市,上福岡市,",地籍調査,その他,街区点,14.2KM2,"土地･水資源局国土調査課
助言H18.3.31C0669",(株冲央測地,"H17.12.22
H18.4.20",
埼玉県,"上尾市,",地籍調査,その他,街区点,19.4KM2,"土地･水資源局国土調査課
助言H18.3.31C0670",(株)アクアテルス,"H17.12.22
H18.4.20",
埼玉県,"狭山市,入間市,",地籍調査,その他,街区点,15.2KM2,"土地･水資源局国土調査課
助言H18.3.31C0671",関東工営(株),"H17.12.22
H18.4.20",
埼玉県,"川越市,",地籍調査,その他,街区点,23.0KM2,"土地･水資源局国土調査課
助言H18.3.31C0672",第一航業(株),"H18.3.1
H18.6.15",
埼玉県,"所沢市,",地籍調査,その他,街区点,23.9KM2,"土地･水資源局国土調査課
助言H18.3.31C0673",(株)オオバ,"H18.3.3
H18.6.15",
千葉県,"柏市,",土地区園整理,"基準点,平板","4級,,500","63point,0.1KM2","柏市南柏駅東ロ土地区園整理事務所
助言H17.4.11C0002",国内調査測量(株),"H16.7.30
H17.6.30",
千葉県,"白浜町,",ほ場整備,"基準点,基準点","3級,,4級","12point,","千葉県安房農林振興センター
助言H17.4.27C0017",千葉県土地改良事業団体連合会,"H17.6.1
H18.3.20",
千葉県,"八街市,",道路拡幅計園,"基準点,基準点","1級,,3級","5point,6point","八街市
助言H17.4.27C0018",佐久間測量設計(株),"H17.1.11
H17.5.31",
千葉県,"袖ケ浦市,",工業団地造成整備,基準点,3級,12point,"千葉県企業庁千葉建設事務所
助言H17.4.27C0020",コスモ測量設計(株),"H17.2.21
H17.7.21",
千葉県,"富里市,多古町,芝山町,",砂防計園,"カラー撮影,数値図化","12500,,2500","159.4KM2,4.8KM2","千葉県印旛地域整備センター成田整備事務所
助言H17.5.19C0032",(株)パスコ,"H17.5.20
H17.12.31",
千葉県,"袖ケ浦市,",都市計園,"カラー撮影,写測図化","12500,,2500","45.0KM2,8.0KM2","千葉県袖ケ浦市
助言H17.5.19C0033",(株)パスコ,"H17.4.27
H17.12.9",
千葉県,"印西市,",座標変換,"基準点,基準点","2級,,3級","102point,260point","印西市
助言H17.5.25C0037",京葉測量(株),"H17.5.23
H17.7.31",
千葉県,"成田市,印旛村,",鉄道計園,"基準点,基準点","3級,,4級","33point,161point","鉄道建設･運輸施設整備支援機構鉄道建設本部
助言H17.5.25C0039",東武計園(株),"H17.5.6
H17.12.31",
千葉県,"野田市,",土地区園整理,基準点,3級,19point,"野田市船形土地区園整理組合
助言H17.5.25C0041",(株)オオバ,"H17.5.30
H17.9.30",
千葉県,"船橋市,",都市計園,"写測修正,カラー撮影","2500,,10000","85.6KM2,85.6KM2","船橋市
助言H17.6.6C0049",アジア航測(株),"H17.6.20
H18.3.30",
千葉県,"市原市,",土地区園整理,"基準点,基準点,平板","3級,,4級,,500","20point,306point,0.1KM2","市原市五井駅前東土地区園整理組合設立準備委
助言H17.6.16C0062",(財)福岡土地区画整理協会,"H17.6.20
H17.9.10",
千葉県,"野田市,",都市計園,"数値図化,数値図修正","2500,,2500","14.8KM2,4.8KM2","千葉県野田市
助言H17.6.22C0067",(株)パスコ,"H17.5.25
H18.3.25",
千葉県,"芝山町,",都市計園,"写測修正,座標変換","2500,,2500","11.3KM2,11.3KM2","千葉県芝山町
助言H17.6.27C0070",京葉測量(株),"H17.6.21
H18.1.31",
千葉県,"白井市,",都市計園,数値図化,2500,35.4KM2,"千葉県白井市
助言H17.6.27C0072",(株)パスコ,"H17.6.10
H18.2.28",
千葉県,"館山市,",ほ場整備,"基準点,基準点,基準点,その他","1級,,3級,,4級,,500","8point,37point,0.7KM2,0.7KM2","独立行政法人緑資源機構安房南部建設事業所
助言H17.7.5C0082",千葉県土地改良事業団体連合会,"H17.7.20
H18.3.10",
千葉県,"千葉市,鴨川市,",河川管理ほ場整備,"基準点,基準点,基準点,基準点,基準点,座標変換","3級,,4級,,1級,,3級,,4級,,3級","12point,28.9KM2,3point,2point,14.0km,4point","千葉県山武農林振興センター
助言H17.7.12C0092
長狭中央土地改良区
助言H17.7.19C0094","千葉県土地改良事業団体連合会

千葉県土地改良事業団体連合会","H17.8.1
H18.7.8
H17.8.1
H18.3.10",
千葉県,"鴨川市,",都市計園,数値図化,2500,7.8KM2,"千葉県鴨川市
助言H17.7.21C0098",(株)パスコ,"H17.6.25
H17.12.20",
千葉県,"市川市,",都市再生街区基本調査,その他,街区点,20.1KM2,"土地･水資源局国土調査課
助言H17.7.28C0106",石井測量(株),"H17.1.19
H17.8.31",
千葉県,"市川市,",都市再生街区基本調査,その他,街区点,20.1KM2,"土地･水資源局国土調査課
助言H17.7.28C0107",石井測量(株),"H17.1.22
H17.8.31",
千葉県,"千葉市,",都市再生街区基本調査,"その他,その他","街区点,,街区点(特定)","18.3KM2,0.4KM2","土地･水資源局国土調査課
助言H17.7.28C0108",京葉測量(株),"H17.1.15
H17.8.31",
千葉県,"千葉市,",都市再生街区基本調査,"その他,その他","街区点,,街区点(特定)","19.4KM2,0.1KM2","土地･水資源局国土調査課
助言H17.7.28C0109",(株)ハ州,"H17.1.18
H17.8.31",
千葉県,"千葉市,",都市再生街区基本調査,その他,街区点,21.9KM2,"土地･水資源局国土調査課
助言H17.7.28C0110",石塚測量(株),"H17.1.15
H17.8.31",
千葉県,"印西市,",都市計園,"カラー撮影,数値図化,数値図化,数値図化","4000,,500,,1000,,2500","53.5KM2,53.5KM2,53.5KM2,53.5KM2","印西市
助言H17.8.1C0158",(株)パスコ,"H17.7.25
H18.3.24",
千葉県,"長南町,",ほ場整備,"平板,基準点,平板,基準点","500,,4級,,500,,4級","0.2KM2,0.2KM2,0.4KM2,0.4KM2","千葉県長生農林振興センター
助言H17.8.3C0159","光和測量(株)
ふさ測量(株)","H17.7.1
H18.3.10",
千葉県,"横芝町,",農地開発,"縦横断,基準点,基準点","路線測量,,2級,,3級","3.9km,8point,9point","関東農政局両総農業水利事業所
助言H17.8.3C0160",(株冲庭測量コンサルタント,"H17.7.20
H17.9.30",
千葉県,"夷隅町,",土地改良,"基準点,基準点,座標変換,座標変換","1級,,3級,,1級,,1級","1point,29point,4point,22point","千葉県夷隅農林振興センター
助言H17.8.5C0165",千葉県土地改良事業団体連合会,"H17.7.20
H17.12.15",
千葉県,"船橋市,",下水道計園,"撮影,数値図化,座標変換,撮影,数値図修正,座標変換","4000,,500,,,,4000,,500,,","2.1KM2,2.1KM2,0.2KM2,3.0KM2,3.0KM2,0.6KM2","船橋市
助言H17.8.30C0193",東武計園(株),"H17.10.1
H18.3.31",単位修正
千葉県,"大網白里町,",ほ場整備,"基準点,基準点","3級,,4級","1point,40point","千葉県山武農林振興センター
助言H17.8.24C0197",(株)つくも,"H17.9.12
H17.9.30",
千葉県,"君津市,",都市計園,写測修正,2500,40.7KM2,"君津市
助言H17.8.30C0205",京葉測量(株),"H17.8.30
H18.2.28",
千葉県,"富津市,",都市計園,"写測修正,座標変換","2500,,2500","35.3KM2,33.6KM2","富津市
助言H17.9.7C0215",三和航測(株),"H17.9.1
H18.3.24",
千葉県,"柏市,",都市計園,"数値図修正,既成図数値化","2500,,2500","114.9KM2,114.9KM2","柏市
助言H17.9.13C0225",国際航業(株),"H17.9.9
H18.3.24",
千葉県,"富山町,",都市計園,"カラー撮影,数値図修正,座標変換,撮影","DMC,,2500,,2500,,12500","40.3KM2,14.2KM2,14.2KM2,14.2KM2","富山町
助言H17.9.20C0231",アジア航測(株),"H17.7.8
H17.11.30",
千葉県,"鴨川市,",都市計園,"写測修正,既成図数値化","10000,,12500","191.3KM2,191.3KM2","鴨川市
助言H17.9.20C0232",(株)パスコ,"H17.9.20
H17.12.20",
千葉県,"松戸市,",道路台帳,"基準点,基準点,基準点,平板","2級,,3級,,4級,,500","8point,13point,65point,0.3KM2","千葉国道事務所
助言H17.10.3C0250",アジア航測(株),"H17.7.26
H18.6.30",
千葉県,"千葉市,",道路資料作成,"基準点,基準点,基準点","2級,,3級,,4級","4point,6point,33point","千葉国道事務所
助言H17.10.4C0257",第一航業(株),"H17.9.26
H18.6.30",
千葉県,"野田市,",土地区園整理,"平板,基準点,基準点","500,,3級,,4級","0.3KM2,15point,140point","野田市清水公園駅東土地区園整理組合
助言H17.10.5C0261",東武計園(株),"H17.11.1
H18.3.31",
千葉県,"千葉市,",地籍調査,基準点,2級,59point,"千葉市
助言H17.10.5C0263",石井測量(株),"H17.10.10
H18.2.11",
千葉県,"八千代市,",都市計園,"数値図修正,座標変換","2500,,2500","51.3KM2,51.3KM2","八千代市
助言H17.10.12C0266",三和航測(株),"H17.7.9
H18.3.10",
千葉県,"流山市,",都市計園,"数値図修正,座標変換,ディジタルオルソ","2500,,2500,,2500","35.3KM2,35.3KM2,35.3KM2","流山市
助言H17.10.13C0273",(株)パスコ,"H17.9.9
H18.3.31",
千葉県,"八街市,",宅地開発,"基準点,基準点","2級,,2級","2point,1point","八街市
助言H17.10.14C0277",(株)大竹測量設計,"H17.10.15
H17.12.30",
千葉県,"大網白里町,",総合計園,基準点,3級,13point,"大網白里町
助言H17.10.14C0278",(株)つくも,"H17.10.4
H18.3.24",
千葉県,"木更津市,",道路台帳,"基準点,基準点,基準点","2級,,3級,,4級","4point,6point,32point","千葉国道事務所
助言H17.10.14C0279",(株)アタル開発,"H17.7.26
H18.7.31",
千葉県,"松戸市,",都市計園,数値図化,2500,61.3KM2,"松戸市
助言H17.10.24C0288",国際航業(株),"H17.11.1
H18.3.24",
千葉県,"佐原市,",世界測地系への座標変換,平板,500,1.7KM2,"千葉県香取農林振興センター
助言H17.11.1C0295",千葉県土地改良事業団体連合会,"H17.11.10
H18.3.20",
千葉県,"多古町,",世界測地系への座標変換,平板,500,0.8KM2,"千葉県香取晨林振興センター
助言H17.11.1C0296",千葉県土地改良事業団体連合会,"H17.11.10
H18.3.20",単位修正
千葉県,"鎌ケ谷市,",固定資産調査,カラー撮影,10000,21.1KM2,"鎌ケ谷市
助言H17.11.11C0311",アクリーグ(株),"H17.12.20
H18.3.31",
千葉県,"千葉市,",地籍調査,基準点,2級,25point,"千葉市
助言H17.11.16C0324",サン･ジオテック(株),"H17.10.15
H18.3.13",
千葉県,"印西市,",土地区画整理,基準点,2級,4point,"印西市木下･竹袋土地区園整理組合
助言H17.11.22C0328",(株冲庭測量コンサルタント,"H17.11.17
H18.3.31",
千葉県,"岬町,",農地開発,"基準点,基準点","1級,,3級","7point,49point","千葉県夷隅農林振興センター
助言H17.11.22C0329",(株)美幸測量,"H17.10.25
H18.2.28",
千葉県,"市原市,",土地区園整理,"基準点,基準点,基準点,平板","1級,,3級,,4級,,出来形確認","1point,10point,101point,20.3KM2","市原市
助言H17.11.25C0360",日本測地設計(株),"H17.11.21
H17.12.20",
千葉県,"東金市,八街市,",道路台帳,"平板,基準点,基準点,基準点","500,,2級,,3級,,4級","4.2km,8point,13point,63point","関東地方整備局千葉国道事務所
助言H17.11.29C0364",(株冲庭測量コンサルタント,"H17.11.21
H18.7.31",
千葉県,"八街市,",都市計園,"カラー撮影,写測修正,編集","12500,,2500,,10000","74.9KM2,74.9KM2,74.9KM2","八街市
助言H17.11.29C0403",(株)写測,"H17.11.15
H18.3.24",
千葉県,"茂原市,大網白里町,成東町,",農業水利事業,数値図化,500,1.3KM2,"関東農政局両総農業水利事業所
助言H17.12.7C0407",アジア航測(株),"H17.8.16
H18.3.14",
千葉県,"流山市,流山市,松戸市,船橋市,浦安市,千葉市,市原市,袖ケ浦市,木更津市,東金市,勝浦市,茂原市,銚子市,佐原市,成田市,八街市,君津市,富津市,浦安市,野田市,",地盤変動調査,水準,1級,1849.0km,"千葉県
助言H17.12.2C0411","(株)ハ州
(有)野間測量
国際測地(株)
(株洪立コンサルタンツ
大東測量(株)","H17.11.15
H18.3.25",
千葉県,"光町,",農業水利事業,"基準点,基準点,基準点,縦横断","2級,,3級,,4級","5point,9point,47point,2.4km","晨林水産省関東晨政局両総晨業水利事務所
助言H17.12.14C0424",国際航業(株),"H17.12.14
H18.3.9",
千葉県,"野田市,",都市計園,数値図化,2500,5.4KM2,"野田市
助言H17.12.14C0428",(株)パスコ,"H17.12.5
H18.3.25",
千葉県,"千葉市,",地盤変動調査,水準,1級,225.5km,"千葉市
助言H17.12.21C0439",(株)ハ州,"H17.12.14
H18.3.27",
千葉県,"富津市,富浦町,",道路計園,"基準点,基準点,基準点,水準,水準","1級,,3級,,4級,,3級,,4級","3point,23point,,8.7km,10.2km","千葉国道事務所
助言H18.1.4C0459",協立測量(株),"H17.9.6
H18.3.24",
千葉県,"富浦町,",道路台帳,"基準点,基準点,基準点,水準,水準","1級,,3級,,4級,,3級,,4級","１point,23point,86point,4.2km,11.0km","千葉国道事務所
助言H18.1.4C0460",(株)ヤチホ,"H17.12.20
H18.3.24",
千葉県,"君津市,",固定資産評価用,"カラー撮影,写真図","ADS4020cm,,500","318.8KM2,318.8KM2","君津市
助言H18.1.5C0465",(株)パスコ,"H17.11.16
H18.3.24",
千葉県,"市原市,",固定資産資料,カラー撮影,ADS4020cm,368.2KM2,"市原市
助言H18.1.5C0467",(株)パスコ,"H17.12.1
H18.3.31",
千葉県,"千葉市,",固定資産資料,カラー撮影,ADS4020cm,272.1KM2,"千葉市
助言H18.1.5C0470",(株)パスコ,"H17.12.1
H18.3.31",
千葉県,"睦沢町,",固定資産資料,カラー撮影,ADS4020cm,35.6KM2,"睦沢町
助言H18.1.5C0474",(株)パスコ,"H17.12.21
H18.3.25",
千葉県,"浦安市,",総合計園,"カラー撮影,数値図修正,座標変換","5000,,2500,,2500","17.0KM2,17.0KM2,17.0KM2","浦安市
助言H18.1.6C0478",国際航業(株),"H18.1.1
H18.3.31",
