都道府県名,測量地域,測量目的,測量種別,縮尺・等級,事業量,計画機関,作業機関,自至時期,
鹿児島県,"鹿児島市,",土地活用促進調査,その他,土地活用促進調査,0.6KM2,助言H21.9.3I0173土地・水資源局　国土調査課,"(株)国土技術コンサルタン
ツ","H21.8.19
H22.2.19",
鹿児島県,"鹿児島市,",土地活用促進調査,その他,土地活用促進調査,0.3KM2,助言H21.9.3I0175土地・水資源局　国土調査課,"(株)国土技術コンサルタン
ツ","H21.8.19
H21.12.21",
鹿児島県,"姶良町,",土地改良,"基準点,基準点,基準点,その他","２級,,３級,,４級,,２級（座標変換）","10point,16point,88point,2point","助言H21.9.7I0177鹿児島県姶良・伊佐地域振興
局農林水産部農村整備課","鹿児島県土地改良事業団
体連合会","H21.9.7
H22.3.19",
鹿児島県,"川辺町,枕崎市,",道路計画,"基準点,基準点,基準点,水準","１級,,２級,,３級,,３級","6point,7point,6point,28km",助言H21.9.10I0187鹿児島県南薩地域振興局,株式会社　萩原技研,"H21.9.10
H21.9.30",
鹿児島県,"鹿児島市,",土地改良,"基準点,基準点,基準点","２級,,３級,,４級","1point,2point,3point",助言H21.9.14I0198鹿児島市,"鹿児島県土地改良事業団
体連合会","H21.10.1
H22.3.26",
鹿児島県,"伊仙町,",管理用図書作成,基準点,２級,3point,"助言H21.9.16I0200九州農政局徳之島用水農業
水利事業所","有限会社　徳之島測量設
計","H21.9.16
H21.10.31",
鹿児島県県境熊本県県境宮崎県,"曽於市,県境多良木町,県境都城市,木城町,",河川管理,"撮影,撮影","8000,,12500","59.9KM2,244.2KM2","助言H21.9.17I0202九州地方整備局　宮崎河川国
道事務所",玉野総合コンサルタント(株),"H21.9.16
H21.12.25",
鹿児島県,"志布志市,",土地改良,"基準点,基準点,基準点,座標変換","２級,,３級,,４級,,２級","4point,13point,31point,43point","助言H21.9.24I0212鹿児島県大隅地域振興局農
林水産部曽於支所","鹿児島県土地改良事業団
体連合会","H21.10.9
H22.3.12",
鹿児島県,"鹿児島市,",土地改良,"基準点,基準点,座標変換","２級,,４級,,２級","4point,3point,11point","助言H21.9.25I0215鹿児島県鹿児島地域振興局
農林水産部農村整備課","鹿児島県土地改良事業団
体連合会","H21.10.8
H22.3.25",
鹿児島県,"姶良町,",土地改良,"基準点,基準点,基準点","２級,,３級,,４級","4point,5point,9point","助言H21.9.30I0216鹿児島県　姶良・伊佐地域振
興局　農林水産部農村整備課","鹿児島県土地改良事業団
体連合会","H21.9.30
H22.3.19",
鹿児島県,"さつま町,",道路計画,"撮影,同時調整,水準,数値図化","8000,,,,簡級,,2500","17.6KM2,12point,8.9km,8.2KM2",助言H21.10.5I0217鹿児島県,アジア航測(株),"H21.9.1
H21.11.30",
鹿児島県,"出水市,",道路計画,"基準点,水準","２級,,３級","7point,7point","助言H21.10.8I0222九州地方整備局　鹿児島国道
事務所","新和技術コンサルタント　株
式会社","H21.10.8
H22.3.25",
鹿児島県,"いちき串木野市,",土地改良,"基準点,基準点,基準点","２級,,３級,,４級","3point,5point,6point",助言H21.10.8I0223いちき串木野市,"鹿児島県土地改良事業団
体連合会","H21.10.13
H22.3.19",
鹿児島県,"阿久根市,",都市計画,"基準点,基準点","２級,,３級","8point,21point",助言H21.10.8I0224阿久根市,(株)さこうコンサルタント,"H21.12.1
H22.3.10",
鹿児島県,"霧島市,",土地改良,"基準点,基準点,基準点,座標変換","２級,,３級,,４級,,２級","4point,10point,17point,15point","助言H21.10.8I0225鹿児島県姶良・伊佐地域振興
局　農林水産部農村整備課   ","鹿児島県土地改良事業団
体連合会","H21.10.8
H22.3.19",
鹿児島県,"さつま町,",ダム再開発関連施設測量設計業務,"基準点,基準点","３級,,４級","3point,34point","助言H21.10.13I0227九州地方整備局　川内川河川
事務所","大福コンサルタント　株式会
社","H21.10.13
H22.2.26",
鹿児島県,"蒲生町,",土地改良,"基準点,基準点,座標変換","３級,,４級,,２級","2point,5point,6point","助言H21.10.8I0228鹿児島県姶良・伊佐地域振興
局　農林水産部農村整備課","鹿児島県土地改良事業団
体連合会","H21.10.15
H22.3.19",
鹿児島県,"姶良町,",土地区画整理,その他,出来形確認測量,1.4KM2,助言H21.10.8I0229姶良町,"財団法人　鹿児島土地区
画整理協会","H21.10.15
H22.3.31",
鹿児島県,"徳之島町,天城町,",管理用図書作成,基準点,２級,16point,"助言H21.10.8I0231農林水産省九州農政局　徳之
島用水農業水利事業所","株式会社　九州技研コンサ
ルタント","H21.10.8
H21.12.15",
鹿児島県,"薩摩川内市,阿久根市,",道路計画,数値図化,1000,12.8KM2,"助言H21.10.8I0233九州地方整備局　鹿児島国道
事務所",鹿児島土木設計(株),"H21.10.7
H22.3.25",
鹿児島県,"鹿児島市,",土地改良,"基準点,基準点,基準点,座標変換","２級,,３級,,４級,,２級","1point,1point,4point,2point",助言H21.10.13I0240鹿児島市,"鹿児島県土地改良事業団
体連合会","H21.10.23
H22.3.26",
鹿児島県,"霧島市,曽於市,",道路改良,"基準点,基準点","２級,,３級","3point,2point","助言H21.10.16I0245九州地方整備局　鹿児島国道
事務所",株式会社　ウエスコ,"H21.10.16
H22.3.25",
鹿児島県,"瀬戸内町,",土地活用促進調査,その他,街区点測量,0.3KM2,助言H21.10.16I0246土地・水資源局国土調査課,株式会社　大進,"H21.10.13
H22.2.8",
鹿児島県,"瀬戸内町,",土地活用促進調査,その他,街区点測量,0.3KM2,助言H21.10.16I0247土地・水資源局　国土調査課,株式会社　大進,"H21.10.13
H22.2.26",
鹿児島県,"奄美市,",砂防計画,"数値図化,ディジタルオルソ","2500,,2500","22KM2,22KM2",助言H21.10.22I0254鹿児島県　大島支庁,"(株)パスコ
第一復建(株)
中日本航空(株)","H21.10.9
H22.3.17",
鹿児島県,"鹿屋市,",道路計画,"数値図化,座標変換",1000,"0.5KM2,0.5KM2",助言H21.10.23I0256鹿児島県　大隅地域振興局,国際航業(株),"H21.10.21
H22.3.17",
鹿児島県,"志布志市,",道路計画,"数値図化,水準","1000,,簡級","2KM2,4km",助言H21.10.23I0257鹿児島県,国際航業(株),"H21.10.1
H21.11.30",
鹿児島県,"湧水町,",砂防計画,"数値図化,ディジタルオルソ","2500,,2500","1KM2,1KM2","助言H21.11.2I0265鹿児島県　姶良・伊佐地域振
興局",大成ジオテック(株),"H21.9.10
H22.3.17",
鹿児島県,"宇検村,",土地改良,"基準点,基準点,基準点","２級,,３級,,４級","1point,2point,6point",助言H21.11.4I0266鹿児島県大島支庁,"鹿児島県土地改良事業団
体連合会","H21.11.13
H22.3.26",
鹿児島県,"鹿児島市,蒲生町,姶良町,加治木町,霧島市,曽於市,垂水市,志布志市,大崎町,鹿屋市,東串良町,肝付町,錦江町,薩摩川内市,屋久島町,西之表市,中種子町,南種子町,奄美市,瀬戸内町,",土地改良,"数値撮影,同時調整,ディジタルオルソ","地上画素寸法20㎝,,,,2500","5800KM2,5800KM2,5800KM2","助言H21.11.2I0269鹿児島県土地改良事業団体
連合会","(株)パスコ
アジア航測(株)
大成ジオテック(株)","H21.11.2
H22.3.18",
鹿児島県,"出水市,",都市計画,ディジタルオルソ,1000,240KM2,助言H21.11.5I0274鹿児島県　出水市,"パシフィックコンサルタンツ
(株)","H21.7.21
H22.3.10",
鹿児島県,"日置市,",道路台帳,"基準点,基準点,基準点","２級,,３級,,４級","6point,7point,39point","助言H21.11.6I0280九州地方整備局　鹿児島国道
事務所",株式会社　中村測量設計,"H21.11.6
H22.1.29",
鹿児島県,"天城町,",パイプライン計画,"基準点,基準点,路線,平板","２級,,４級,,,,500","2point,20point,0.9km,","助言H21.11.25I0309九州農政局　徳之島用水農業
水利事業所","日化エンジニアリング株式
会社","H21.11.25
H22.1.25",
鹿児島県,"曽於市,",下水道計画,"数値図化,座標変換","500,,500","0.4KM2,1.8KM2",助言H21.12.4I0328鹿児島県　曽於市,(株)ウエスコ,"H21.10.14
H21.12.22",
鹿児島県,"天城町,",農業水利事業,基準点,２級,3point,"助言H21.12.8I0329九州農政局　徳之島用水農業
水利事業所","内外エンジニアリング株式
会社","H21.12.8
H21.12.25",
鹿児島県,"鹿児島市,姶良町,",路線測量,"基準点,基準点,水準,路線","２級,,４級,,３級,,","4point,36point,4.5km,2.2km","助言H21.12.8I0330九州地方整備局　鹿児島国道
事務所","大福コンサルタント株式会
社","H21.12.8
H22.3.19",
鹿児島県,"霧島市,",総合計画,基準点,２級,27point,助言H21.12.11I0334霧島市,株式会社萩原技研,"H21.12.11
H22.2.26",
鹿児島県,"伊仙町,",土地改良施設管理用図書作成,基準点,２級,5point,"助言H21.12.11I0336九州農政局　徳之島用水農業
水利事業所",株式会社アーチ,"H21.12.11
H22.1.30",
鹿児島県,"鹿屋市,垂水市,志布志市,",道路台帳,"基準点,基準点","２級,,３級","13point,2point","助言H21.12.21I0340九州地方整備局大隅河川国
道事務所","建設情報コンサルタンツ株
式会社","H21.12.21
H22.3.31",
鹿児島県,"曽於市,",土地改良,"基準点,基準点,基準点","２級,,３級,,４級","2point,2point,2point","助言H21.12.21I0344鹿児島県大隅地域振興局農
林水産部曽於支所","鹿児島県土地改良事業団
体連合会","H22.1.15
H22.3.19",
鹿児島県,"天城町,",徳之島用水農業水利事業,基準点,２級,2point,"助言H22.1.4I0355九州農政局　徳之島用水農業
水利事業所","若鈴コンサルタント株式会
社","H22.1.4
H22.1.25",
鹿児島県,"鹿屋市,",治山事業計画,"航空レーザ,航空レーザ,航空レーザ,水準","航空レーザ計測,,グラウンドデータ作成,,グリッドデータ作成（1m）,,間接","34.2KM2,34.2KM2,34.2KM2,4point",助言H22.1.27I0379林野庁　九州森林管理局,中日本航空(株),"H22.1.12
H22.3.10",
鹿児島県,"志布志市,",地籍調査に必要な座標,"座標変換,座標変換,座標変換,座標変換","２級,,３級,,４級,,地籍図根多角点","12point,7point,19point,10point",助言H22.1.21I0380志布志市,"鹿児島県土地改良事業団
体連合会","H22.1.20
H22.3.12",
鹿児島県,"鹿児島市,",地盤変動調査,水準,１級,24km,助言H22.1.22I0383鹿児島市,株式会社オオバ,"H22.1.22
H22.3.19",
鹿児島県,"阿久根市,",道路台帳,"基準点,基準点,基準点","２級,,３級,,４級","4point,4point,24point","助言H22.2.1I0393九州地方整備局　鹿児島国道
事務所",株式会社日峰測地,"H22.2.1
H22.3.19",
鹿児島県,"鹿屋市,肝付町,大崎町,東串良町,",河川計画,"カラー撮影,同時調整,数値図化,ディジタルオルソ","12500,,12500,,2500,,2500","160KM2,306point,38.5KM2,160KM2","助言H22.2.26I0425九州地方整備局　大隅河川国
道事務所",朝日航洋(株),"H22.2.26
H22.3.31",
鹿児島県,"曽於市,",道路計画,"カラー撮影,同時調整,数値図化,水準","8000,,8000,,1000,,簡級","12KM2,7point,1.7KM2,7.2km",助言H22.3.2I0427鹿児島県,(株)パスコ,"H22.2.17
H22.3.12",
鹿児島県,"伊佐市,",ダム管理,数値撮影,地上画素寸法12.9㎝,150KM2,"助言H22.3.11I0445九州地方整備局　鶴田ダム管
理所",(株)ウエスコ,"H22.2.24
H22.3.26",
鹿児島県,"曽於市,",防災計画,"航空レーザ,航空レーザ,航空レーザ,水準","航空レーザ計測,,グラウンドデータ作成,,グリッドデータ作成（1m、5m）,,間接","200KM2,200KM2,200KM2,7point","助言H22.3.29I0458九州地方整備局　大隅河川国
道事務所","中日本航空(株)
国際航業(株)","H22.2.24
H22.9.17",
鹿児島県,"南九州市,",道路計画,"撮影,空三,数値図化,水準","10000,,,,1000,,簡級","16.9KM2,6Ｍ,2.3KM2,18km",助言H22.3.29I0460鹿児島県,(株)ウエスコ,"H22.3.8
H22.6.30",
沖縄県,"宮古島市,",土地改良,"基準点,基準点,基準点","２級,,３級,,４級","2point,7point,47point",助言H21.4.15J0001宮古島市,"沖縄県土地改良事業団体
連合会","H21.4.13
H21.12.30",
沖縄県,"宮古島市,",土地改良,"基準点,基準点","３級,,４級","13point,80point",助言H21.4.16J0002宮古島市,"沖縄県土地改良事業団体
連合","H21.4.13
H21.12.30",
沖縄県,"宮古島市,",土地改良,"基準点,基準点,基準点","２級,,３級,,４級","3point,8point,56point",助言H21.4.16J0003宮古島市,"沖縄県土地改良事業団体
連合","H21.4.13
H21.12.30",
沖縄県,"那覇市,",道路計画,基準点,３級,3point,"助言H21.4.17J0004那覇市農連市場地区防災街
区整備事業準備組合",(株)沖縄設計センター,"H21.4.17
H21.6.30",
沖縄県,"宮古島市,",土地改良,"基準点,基準点","３級,,４級","6point,45point",助言H21.4.27J0005沖縄県,"沖縄県土地改良事業団体
連合会","H21.4.13
H21.12.30",
沖縄県,"沖縄市,",道路計画,"基準点,基準点","１級,,３級","1point,2point",助言H21.6.9J0006沖縄県中部土木事務所,(株)大東エンジニヤリング,"H21.6.1
H21.8.31",
沖縄県,"南風原町,南城市,",道路計画,"基準点,基準点,基準点","１級,,２級,,３級","2point,1point,4point",助言H21.6.29J0007沖縄県南部土木事務所,(株)大東エンジニヤリング,"H21.6.15
H22.1.29",
沖縄県,"恩納村,",土地改良,"基準点,基準点,基準点","１級,,２級,,３級","2point,10point,39point",助言H21.7.17J0008恩納村,"沖縄県土地改良事業団体
連合会","H21.7.1
H22.3.20",
沖縄県,"那覇市,浦添市,",沖縄都市モノレール道測量（1/1000地形図作成）,"カラー撮影,水準,数値図化","8000,,簡級,,1000","8.2KM2,5.3km,0.8KM2",助言H21.7.23J0009沖縄県,(株)与那嶺測量設計,"H21.6.5
H21.9.11",
沖縄県,"南城市,",道路計画,基準点,２級,3point,助言H21.8.11J0010沖縄県南部土木事務所,(株)大東エンジニヤリング,"H21.8.3
H21.11.30",
沖縄県,"沖縄市,",自衛隊施設境界明確化,"基準点,基準点,基準点","１級,,３級,,４級","2point,1point,17point",助言H21.8.10J0011沖縄防衛局,(株)向陽技研,"H21.9.24
H21.11.30",
沖縄県,"国頭村,東村,",提供施設の一部返還に伴う施設境界明確化,"基準点,基準点,基準点,基準点","１級,,２級,,３級,,４級","6point,5point,10point,400point",助言H21.9.8J0012沖縄防衛局,"昭和(株)
(株)高崎総合コンサルタント","H21.10.1
H22.3.31",
沖縄県,"糸満市,",土地改良,"基準点,基準点,基準点","１級,,３級,,４級","2point,16point,98point",助言H21.9.28J0013沖縄県,"沖縄県土地改良事業団体
連合","H21.8.29
H22.3.16",
沖縄県,"糸満市,",土地改良,基準点,４級,28point,助言H21.9.17J0014沖縄県,"沖縄県土地改良事業団体
連合","H21.8.20
H22.2.15",
沖縄県,"竹富町,",道路計画,"基準点,基準点","１級,,３級","2point,5point","助言H21.10.1J0015沖縄県土木建築部八重山土
木事務所",(株)中央建設コンサルタント,"H21.8.14
H22.3.31",
沖縄県,"北大東村,",土地改良（確定測量）,"基準点,基準点","３級,,４級","9point,40point",助言H21.10.5J0016北大東村,"沖縄県土地改良事業団体
連合会","H21.10.5
H21.12.31",
沖縄県,"北大東村,",土地改良（確定測量）,"基準点,基準点","３級,,４級","9point,58point",助言H21.10.2J0017北大東村,"沖縄県土地改良事業団体
連合会","H21.10.5
H21.12.31",
沖縄県,"宮古島市,",農業計画,数値図化,2500,29KM2,"助言H21.10.2J0018沖縄総合事務局宮古伊良部
農業水利事業所",国際航業(株),"H21.9.28
H22.3.24",
